rcn,id,acronym,status,programme,topics,title,startDate,endDate,projectUrl,objective,totalCost,ecMaxContribution,Coordinator,WikiCoordinator,coordinatorCountry,WikiCountry,participants,participantCountries
209361,751931,BICEPSvsHIV,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2016,Novel strategies for anti-HIV-1 therapy: Small molecules targeting RNA partners of the nucleocapsid protein,2017-07-01T00:00:00Z,2019-06-30T00:00:00Z,https://www.unipd.it/en/success-stories-msca-research-fellowships,European Commission considers HIV/AIDS as a top priority and significantly invests in research devoted to the development of alternative therapeutic strategies leading to new antiretrovirals which are urgently needed to overcome the emergence of resistance to existing drugs,164203.8,164203.8,University of Padua,http://www.wikidata.org/entity/Q193510,Italy,http://www.wikidata.org/entity/Q38,,
208471,724863,ZIPgeting,SIGNED,H2020-EU.1.1.,ERC-2016-COG,Quantitative understanding of target recognition on DNA based on directional zipping processes,2017-05-01T00:00:00Z,2022-04-30T00:00:00Z,https://debye.physgeo.uni-leipzig.de/mbp/,In the recent years a number of protein systems have been identified that recognize long (tens of base pairs) DNA sequences and allow flexible programmability of their target specificity,2000000,2000000,Leipzig University,http://www.wikidata.org/entity/Q154804,Germany,http://www.wikidata.org/entity/Q183,,
194521,648143,SpoKiGen,SIGNED,H2020-EU.1.1.,ERC-CoG-2014,Spore killer genomics: elucidating causes and consequences of a fungal meiotic drive element,2015-05-01T00:00:00Z,2020-04-30T00:00:00Z,http://www.iob.uu.se/research/systematic-biology/johannesson/research-areas/,The traditional view of the genome is that of a highly coordinated network that has evolved to produce a successful individual,2000000,2000000,Uppsala University,http://www.wikidata.org/entity/Q185246,Sweden,http://www.wikidata.org/entity/Q34,,
205180,681295,BactInd,SIGNED,H2020-EU.1.1.,ERC-CoG-2015,Bacterial cooperation at the individual cell level,2016-09-01T00:00:00Z,2021-08-31T00:00:00Z,https://kuemmerli-lab.weebly.com,All levels of life entail cooperation and conflict,1994981,1994981,University of Zurich,http://www.wikidata.org/entity/Q206702,Switzerland,http://www.wikidata.org/entity/Q39,,
205847,701949,EvolAge,CLOSED,H2020-EU.1.3.2.,MSCA-IF-2015-EF,Experimental Evolution of Aging: the genetic link between lifespan nutrient sensing and fat metabolism,2017-01-01T00:00:00Z,2019-06-02T00:00:00Z,http://www.unil.ch/dee/home/menuinst/people/post-docs--associates/dr-katja-hoedjes.html,Reproduction and diet are the two main factors that affect aging in a wide range of animal species including humans,187419.6,187419.6,University of Lausanne,http://www.wikidata.org/entity/Q658975,Switzerland,http://www.wikidata.org/entity/Q39,,
217558,757565,GLOBESCAPE,SIGNED,H2020-EU.1.1.,ERC-2017-STG,Enabling transformation: Linking design and land system science to foster place-making in peri-urban landscapes under increasing globalization,2018-06-01T00:00:00Z,2023-05-31T00:00:00Z,https://plus.ethz.ch/research/forschungsprojekte/GLOBESCAPE.html,Unprecedented urbanization is threatening landscape diversity bringing along new social and environmental problems,1498106,1498106,ETH Zurich,http://www.wikidata.org/entity/Q11942,Switzerland,http://www.wikidata.org/entity/Q39,,
208378,749088,Nod2Root,SIGNED,H2020-EU.1.3.2.,MSCA-IF-2016,Keeping nodules in check: Interplay of rhizobial and host factors controlling nodule morphogenesis and identity in legume plants.,2017-03-01T00:00:00Z,2019-02-28T00:00:00Z,http://www.micro.biol.ethz.ch/research/vorholt/fischer.html,Symbiotic nitrogen fixation by rhizobia takes place in specialized organs of legume host plants the root nodules,187419.6,187419.6,ETH Zurich,http://www.wikidata.org/entity/Q11942,Switzerland,http://www.wikidata.org/entity/Q39,,
198484,670821,PROTEOMICS4D,SIGNED,H2020-EU.1.1.,ERC-ADG-2014,Proteomics 4D: The proteome in context,2015-09-01T00:00:00Z,2020-08-31T00:00:00Z,http://www.imsb.ethz.ch/research/aebersold.html,Elements operating in the context of a system generate results that are different from the simple addition of the results of each element,2208150,2208150,ETH Zurich,http://www.wikidata.org/entity/Q11942,Switzerland,http://www.wikidata.org/entity/Q39,,
206993,717054,OPTINT,SIGNED,H2020-EU.1.1.,ERC-2016-STG,OPTINT: Optimization-based Design of Interactive Technologies,2017-02-01T00:00:00Z,2022-01-31T00:00:00Z,https://ait.ethz.ch/ERC_OPTINT.php,As technology moves further away from the desktop setting it is becoming increasingly clear that conventional interfaces (i,1500000,1500000,ETH Zurich,http://www.wikidata.org/entity/Q11942,Switzerland,http://www.wikidata.org/entity/Q39,,
199991,692333,CHEM2NATURE,CLOSED,H2020-EU.4.b.,H2020-TWINN-2015,Enabling precision chemical methodologies applied to natural-based systems for the development of multifunctional biomedical devices,2016-01-01T00:00:00Z,2018-12-31T00:00:00Z,http://chem2nature.eu/,CHEM2NATURE addresses current limitations of UMINHO in the Chemistry field regarding its scientific know-how and partnerships with world-leading institutions,1007453.75,1007453.75,University of Minho,http://www.wikidata.org/entity/Q29673,Portugal,http://www.wikidata.org/entity/Q45,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE-KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY-UNIVERSIDADE DE AVEIRO-THE UNIVERSITY OF WARWICK,CH-KR-PT-UK
216626,780783,Families_Share,SIGNED,H2020-EU.2.1.1.,ICT-11-2017,Socializing and sharing time for work/ life balance through digital and social innovation,2018-01-01T00:00:00Z,2020-10-31T00:00:00Z,https://families-share.eu/,The overall objective of the project is to develop a social networking and awareness platform dedicated to childcare and work life balance,1621395.92,1425440,Ca' Foscari University of Venice,http://www.wikidata.org/entity/Q1546906,Italy,http://www.wikidata.org/entity/Q38,VILABS (CY) LTD-SZULOK HAZA ALAPITVANY-INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM-URBANISTA OHG-FONDAZIONE BRUNO KESSLER-REGIONAL ENVIRONMENTAL CENTER FOR CENTRAL AND EASTERN EUROPE -REC-CENTRE FOR SUPPORT AND ADVANCEMENT OF EMPLOYMENT FOR WOMEN IN THESSALONIKI-ERGANI-SMART VENICE SRL-DE STUYVERIJ,CY-HU-BE-DE-IT-EL
