projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,wikiFullName,lastName
796866,RydIons,MSCA-IF,999978627,DR,Arezoo,Arezoo MOKHBERI,,MOKHBERI
796877,SURVIVOR,MSCA-IF,999599745,DR,David,David STANTON,,STANTON
796883,OPTOLEADER,MSCA-IF,99952845,DR,Leone,Leone ROSSETTI,,ROSSETTI
796902,MultiNetMetrics,MSCA-IF,954530344,DR,Luca,Luca Rossini,,Rossini
796904,Oligo-DNP,MSCA-IF,999973971,DR,Gabriele,Gabriele Stevanato,http://www.wikidata.org/entity/Q92220874,STEVANATO
796907,DARKHIGGS,MSCA-IF,999901318,DR,Kristian,Kristian Gregersen,http://www.wikidata.org/entity/Q55060779,GREGERSEN
796910,PICS,MSCA-IF,999849132,DR,Alkistis,Alkistis ELLIOTT-GRAVES,,ELLIOTT-GRAVES
796910,PICS,MSCA-IF,999994535,DR,Alkistis,Alkistis ELLIOTT-GRAVES,,ELLIOTT-GRAVES
796917,DIS-ABLED,MSCA-IF,987798046,DR,Magdalena,Magdalena MATCZAK,,MATCZAK
796917,DIS-ABLED,MSCA-IF,999980567,DR,Magdalena,Magdalena MATCZAK,,MATCZAK
796918,LocalCom,MSCA-IF,956416315,PROF,Ilona,Ilona Biernancka-Ligięza,,Biernancka-Ligięza
796923,Hot-TEA,MSCA-IF,915056194,DR,Gabriella,Gabriella Gilli,http://www.wikidata.org/entity/Q54087290,Gilli
796925,ESTIMA,MSCA-IF,999606923,DR,Adriana,Adriana FIGUEROA GARCIA,,FIGUEROA GARCIA
796926,TRENGO,MSCA-IF,999974165,DR,Marissa,Marissa Tremblay,http://www.wikidata.org/entity/Q58310154,TREMBLAY
796927,ARC-for-CORE,MSCA-IF,999990267,DR,Zhaoliang,Zhaoliang Zheng,http://www.wikidata.org/entity/Q59583680,ZHENG
796940,MagDirac,MSCA-IF,999991334,DR,Maya,Maya NARAYANAN NAIR,,NARAYANAN NAIR
796941,ENCORE,MSCA-IF,999991722,DR,Stefano,Stefano Gariazzo,http://www.wikidata.org/entity/Q59651032,GARIAZZO
796961,AxiBAU,MSCA-IF,999988133,DR,Kai,Kai SCHMITZ,,SCHMITZ
796969,GOKNOT,MSCA-IF,999990267,DR,Claudio,Claudio Perego,http://www.wikidata.org/entity/Q59484317,PEREGO
796973,TARGETSS,MSCA-IF,999845446,DR,Gerard,Gerard BRIEN,,BRIEN
796988,BEAT,MSCA-IF,984564454,DR,Theo,Theo van den Broek,,van den Broek
796988,BEAT,MSCA-IF,999915189,DR,Theo,Theo van den Broek,,van den Broek
796992,PolArist,MSCA-IF,999978433,DR,Gertjan,Gertjan VERHASSELT,,VERHASSELT
796994,SUccESS,MSCA-IF,999976493,DR,Md Sarwar,Md Sarwar SOHEL,,SOHEL
796998,Constr-HaVi,MSCA-IF,999845446,DR,Adalberto,Adalberto OTTATI,,OTTATI
797002,SKRDC,MSCA-IF,999977366,DR,Cathelijne,Cathelijne NUIJSINK,,NUIJSINK
797002,SKRDC,MSCA-IF,999979015,DR,Cathelijne,Cathelijne NUIJSINK,,NUIJSINK
797004,SAW-SPIN,MSCA-IF,999991722,DR,Miguel,Miguel Romera,http://www.wikidata.org/entity/Q59662000,ROMERA
797007,MAPAPAIMA,MSCA-IF,99999793,DR,Mathias,Mathias Girault,http://www.wikidata.org/entity/Q87835628,GIRAULT
797012,JUMP,MSCA-IF,999987745,DR,Simon,Simon CABANES,,CABANES
797014,HomTasBeh,MSCA-IF,98324021,DR,Liqun,Liqun YUAN,,YUAN
797025,HEALSEA,MSCA-IF,99999793,MRS,Laura,Laura SOISSONS,,SOISSONS
797027,CHROMREP,MSCA-IF,999642037,DR,Marcello,Marcello Mezzasalma,,Mezzasalma
797028,RhizoTalk,MSCA-IF,999841954,MRS,Ana,Ana BEJARANO RAMOS,,BEJARANO RAMOS
797034,WIDEA,MSCA-IF,999991334,DR,Christophe,Christophe DROZ,,DROZ
797038,SoftNanoHybrid,MSCA-IF,999974262,DR,Bhaveshkumar,Bhaveshkumar BHARATIYA,,BHARATIYA
797044,Plasmonic Reactor,MSCA-IF,999978433,DR,Julian,Julian GARGIULO,,GARGIULO
797044,Plasmonic Reactor,MSCA-IF,999993468,DR,Julian,Julian GARGIULO,,GARGIULO
797049,RET PHOTOSWITCH,MSCA-IF,999981925,DR,Prabhakar,Prabhakar Cherkupally,,Cherkupally
797058,CaMMEgy,MSCA-IF,909875521,DR,Perrine,Perrine PILETTE,,PILETTE
797061,5G-DRIVE,MSCA-IF,999920718,DR,Aleksejs,Aleksejs Udalcovs,http://www.wikidata.org/entity/Q87823146,UDALCOVS
797077,DETRIMODE,MSCA-IF,989695754,MR,Pietro,Pietro Picconi,,Picconi
797100,Global-assembly,MSCA-IF,999995602,DR,Anna,Anna MARINO,,MARINO
797106,CASACAMAhyps,MSCA-IF,999977172,DR,Vijay Kumar,Vijay Kumar Rana,http://www.wikidata.org/entity/Q88695238,RANA
797109,MagicFACE,MSCA-IF,999865234,DR,Laura,Laura FERNANDEZ GOMEZ-RECUERO,,FERNANDEZ GOMEZ-RECUERO
797113,BRAIN,MSCA-IF,999841469,DR,Joanito,Joanito Liberti,http://www.wikidata.org/entity/Q56811082,LIBERTI
797121,UMOTA,MSCA-IF,999993468,DR,Jonas,Jonas RODEWALD,,RODEWALD
797123,FERROENERGY,MSCA-IF,99946734,DR,David,David PESQUERA,,PESQUERA
797123,FERROENERGY,MSCA-IF,999606923,DR,David,David PESQUERA,,PESQUERA
797131,GEWADI,MSCA-IF,99946734,DR,Giannina,Giannina VACCARO,,VACCARO
797131,GEWADI,MSCA-IF,999841469,DR,Giannina,Giannina VACCARO,,VACCARO
797138,IslamExpertEducation,MSCA-IF,999974553,DR,Mieke,Mieke GROENINCK,,GROENINCK
797140,KinoRoot,MSCA-IF,999991043,DR,Maria,Maria HERRANZ MATESANZ,,HERRANZ MATESANZ
797144,MITOPOMPE,MSCA-IF,998217883,DR,UMUT,Umut Cagin,http://www.wikidata.org/entity/Q86531953,CAGIN
797145,REESources,MSCA-IF,999853691,DR,Marion,Marion Louvel,http://www.wikidata.org/entity/Q93053078,LOUVEL
797148,ReSurface,MSCA-IF,984564454,DR,Rosanne,Rosanne Raftery,,Raftery
797148,ReSurface,MSCA-IF,999978045,DR,Rosanne,Rosanne Raftery,,Raftery
797150,MELANCHOR,MSCA-IF,999896759,DR,Karl,Karl PETERSEN,,PETERSEN
797153,SOPMEN,MSCA-IF,99990287,DR,Wiebke,Wiebke Albrecht,http://www.wikidata.org/entity/Q60181825,ALBRECHT
797156,NAIL,MSCA-IF,999991334,DR,Sugosh,Sugosh PRABHU,,PRABHU
797162,PotatoMASH,MSCA-IF,999466952,DR,Maria de la O,Maria de la O Leyva Pérez,,Leyva Pérez
797176,ENERYARN,MSCA-IF,996395641,DR,Anastasiia,Anastasiia MIKHALCHAN,,MIKHALCHAN
797178,MIGREMOV,MSCA-IF,99998629,DR,Agnès,Agnès CHETAILLE,,CHETAILLE
797188,TreEsilience,MSCA-IF,999991722,DR,Lucía,Lucía De Soto,,De Soto
797203,CHOCOLATE4LIFE,MSCA-IF,999974165,DR,Luke,Luke POWELL,,POWELL
797205,iNtoPoreAge,MSCA-IF,999869114,DR,Jerome,Jerome Mertens,http://www.wikidata.org/entity/Q59569494,MERTENS
797209,FIBROSIS,MSCA-IF,955046481,DR,Simon,Simon Rowan,,Rowan
797209,FIBROSIS,MSCA-IF,999974359,DR,Simon,Simon Rowan,,Rowan
797220,P-MaleReg,MSCA-IF,999980567,DR,Valèria,Valèria Romero-Soriano,http://www.wikidata.org/entity/Q59691011,ROMERO-SORIANO
797223,HYBSPN,MSCA-IF,999977172,DR,Robert,Robert Peharz,http://www.wikidata.org/entity/Q83897550,PEHARZ
797229,The Human Imprint,MSCA-IF,999866883,DR,Johannes D,Johannes D KAMINSKI,,KAMINSKI
797230,3D-Xist,MSCA-IF,99998435,DR,Jeongyoon,Jeongyoon CHOI,,CHOI
797236,FESTIVAL,MSCA-IF,999991722,DR,MARTA,MARTA MARTIN DEL REY,,MARTIN DEL REY
797242,SPotEU,MSCA-IF,999986387,DR,Roberta,Roberta MENTESANA,,MENTESANA
797246,SoRoHuMI,MSCA-IF,954636462,DR,Juan Manuel,Juan Manuel FLOREZ,,FLOREZ
797247,SCP-Disorder,MSCA-IF,954530344,PROF,Ziad,Ziad Musslimani,http://www.wikidata.org/entity/Q98219855,Musslimani
797256,DIRECTION,MSCA-IF,999872703,DR,Mugdha,Mugdha SABALE,,SABALE
797259,DIET,MSCA-IF,999975717,DR,Richen,Richen Lin,http://www.wikidata.org/entity/Q50867169,LIN
797267,Gut-AnorexiaNervosa,MSCA-IF,999991043,DR,Yong,Yong Fan,,Fan
797281,FunSilting,MSCA-IF,999838074,DR,Rosanna,Rosanna LAKING,,LAKING
797286,Competing Forecasts,MSCA-IF,999839335,DR,Andrea,Andrea NAGHI,,NAGHI
797295,eJUMP,MSCA-IF,999524279,DR,Luca,Luca Porcarelli,http://www.wikidata.org/entity/Q60436782,PORCARELLI
797295,eJUMP,MSCA-IF,999865234,DR,Luca,Luca Porcarelli,http://www.wikidata.org/entity/Q60436782,PORCARELLI
797297,miVaO,MSCA-IF,999991722,DR,MARINA,Marina Romaní-Pérez,http://www.wikidata.org/entity/Q85636934,ROMANI PEREZ
797304,NEMoCuRe,MSCA-IF,999974941,DR,Gianfranco,Gianfranco MATRONE,,MATRONE
797311,ELECTRO NEEDLE,MSCA-IF,999993468,DR,Hyejeong,Hyejeong Seong,http://www.wikidata.org/entity/Q85337356,SEONG
797323,HOL-DEEP-SENSE,MSCA-IF,998096827,MS,Yue,Yue ZHANG,,ZHANG
797323,HOL-DEEP-SENSE,MSCA-IF,999598678,MS,Yue,Yue ZHANG,,ZHANG
797326,DEEPADAPT,MSCA-IF,910976374,DR,Alexandra,Alexandra WEBER,,WEBER
797326,DEEPADAPT,MSCA-IF,9996303,DR,Alexandra,Alexandra WEBER,,WEBER
797328,MoMenT,MSCA-IF,969124382,DR,Vyacheslav,Vyacheslav Kryzhanivskyy,,Kryzhanivskyy
797329,PHOTOCAMSYN,MSCA-IF,99998435,DR,Shinya,Shinya SHIOMI,,SHIOMI
797335,MulArEffect,MSCA-IF,999895983,DR,Dariusz,Dariusz Szczepanik,,Szczepanik
797338,ORBETEC,MSCA-IF,972978192,DR,GUILLAUME,GUILLAUME DEPREZ,,DEPREZ
797350,PLIMPine,MSCA-IF,999865331,DR,María Angeles,María Angeles CASTILLEJO,,CASTILLEJO
797358,RNAfate,MSCA-IF,999997736,DR,Ross,Ross Cordiner,http://www.wikidata.org/entity/Q59123253,CORDINER
797372,DeMoMet,MSCA-IF,973354455,DR,Jovana,Jovana Ruzic,,Ruzic
797373,EVOTOOLS,MSCA-IF,999642037,DR,Julien,Julien Clavel,,Clavel
797386,ArcNames,MSCA-IF,999974456,DR,Sofie Laurine,Sofie Laurine ALBRIS,,ALBRIS
797387,EdgeStress,MSCA-IF,998804636,DR,Jakob,Jakob Thyrring,http://www.wikidata.org/entity/Q50208860,THYRRING
797387,EdgeStress,MSCA-IF,999997736,DR,Jakob,Jakob Thyrring,http://www.wikidata.org/entity/Q50208860,THYRRING
797396,PBDM,MSCA-IF,999975911,DR,Peiran,Peiran JIAO,,JIAO
797399,MAPIC,MSCA-IF,916110972,DR,Cecile,Cecile PERRAULT,,PERRAULT
797405,SHIPWORM,MSCA-IF,999902676,MR,Michael,Michael Serruys,,Serruys
797424,MEXOM,MSCA-IF,912688424,DR,Gabrielis,Gabrielis Kundrotas,http://www.wikidata.org/entity/Q49223058,KUNDROTAS
797431,BioNanoMagnets,MSCA-IF,999992401,DR,Daniel,Daniel CHEVRIER,,CHEVRIER
797433,LOVE,MSCA-IF,999992013,DR,Alison,Alison Garden,,Garden
797440,GENHIS-AFRICA,MSCA-IF,999986096,DR,Jonna,Jonna KATTO,,KATTO
797444,CLAMOR,MSCA-IF,99946734,DR,Beatriz,Beatriz RODRIGUEZ LABAJOS,,RODRIGUEZ LABAJOS
797444,CLAMOR,MSCA-IF,999986484,DR,Beatriz,Beatriz RODRIGUEZ LABAJOS,,RODRIGUEZ LABAJOS
797446,MYCOMOSS,MSCA-IF,999991043,MS,Signe,Signe Lett,http://www.wikidata.org/entity/Q97888590,LETT
797449,EARLYRIDERS,MSCA-IF,999851169,DR,Tomasz,Tomasz Suchan,http://www.wikidata.org/entity/Q51216343,Suchan
797451,GEiMS,MSCA-IF,91782923,DR,Panayiotis,Panayiotis MOUTIS,,MOUTIS
797460,SomaGrapeGenome,MSCA-IF,999990267,DR,Pablo,Pablo CARBONELL BEJERANO,,CARBONELL BEJERANO
797461,NAVSCIN,MSCA-IF,997263791,DR,Adria,Adria Rovira-Garcia,http://www.wikidata.org/entity/Q60391103,ROVIRA-GARCIA
797461,NAVSCIN,MSCA-IF,999976202,DR,Adria,Adria Rovira-Garcia,http://www.wikidata.org/entity/Q60391103,ROVIRA-GARCIA
797463,TRuST,MSCA-IF,999990655,DR,Leticia,Leticia Ungaretti Haberbeck,http://www.wikidata.org/entity/Q57022291,Ungaretti Haberbeck
797464,MDCRC,MSCA-IF,966408479,DR,Carlos,Carlos SEBASTIAN,,SEBASTIAN
797467,RESOLVE,MSCA-IF,999976881,DR,Holly,Holly Croft,http://www.wikidata.org/entity/Q58143686,CROFT
797473,EpiShade,MSCA-IF,999646596,DR,Jordi,Jordi Moreno-Romero,http://www.wikidata.org/entity/Q56761598,MORENO-ROMERO
797491,mTORmorS,MSCA-IF,999907914,DR,Wenxiang,Wenxiang FU,,FU
797494,JOINTIME,MSCA-IF,999997736,DR,Tibor-Tamas,Tibor-Tamas DAROCZI,,DAROCZI
797497,INTERGLU,MSCA-IF,999991043,DR,Thor Christian,Thor Christian Møller,,Møller
797506,BRAIN CAMO,MSCA-IF,999977172,DR,Alexandra,Alexandra RUTZ,,RUTZ
797507,EpiLog,MSCA-IF,999974456,DR,Ben,Ben MARTIN,,MARTIN
797520,Top-Higgs coupling,MSCA-IF,999978627,DR,Peter,Peter Berta,http://www.wikidata.org/entity/Q54953531,BERTA
797533,REGinTRAN,MSCA-IF,999895789,DR,Deborah,Deborah GALIMBERTI,,GALIMBERTI
797546,FASTEST,MSCA-IF,999596447,DR,Min,Min KIM,,KIM
797556,CONSEQUENT,MSCA-IF,992204077,DR,Christian,Christian REIMER,,REIMER
797556,CONSEQUENT,MSCA-IF,999866883,DR,Christian,Christian REIMER,,REIMER
797567,GLIAMAC,MSCA-IF,999991334,DR,Sales,Sales IBIZA,,IBIZA
797586,CATHEDRAL ACOUSTICS,MSCA-IF,999978336,DR,Lidia,Lidia ALVAREZ MORALES,,ALVAREZ MORALES
797592,GutMIND,MSCA-IF,999975717,DR,Caitlin,Caitlin Cowan,,Cowan
797597,DC-SIGN-MFN,MSCA-IF,999975426,MR,AKSHATH,Uchangi Satyaprasad Akshath,http://www.wikidata.org/entity/Q51331724,Uchangi Satyaprasad
797603,Peripheality,MSCA-IF,999835843,DR,Kyriaki,Kyriaki Mikellidou,http://www.wikidata.org/entity/Q59959125,MIKELLIDOU
797617,MicroMAM,MSCA-IF,999985417,DR,Johan,Johan Panek,http://www.wikidata.org/entity/Q85218171,Panek
797619,TET-Lanthanide,MSCA-IF,999977172,DR,Sanyang,Sanyang HAN,,HAN
797621,MECHANOIDS,MSCA-IF,99952845,DR,Manuel,Manuel GOMEZ-GONZALEZ,,GOMEZ-GONZALEZ
797629,INRES,MSCA-IF,99999793,MRS,Giovanna,Giovanna CAVATORTA,,CAVATORTA
797635,MSCIH,MSCA-IF,999975426,DR,Alexandr,Alexandr BURYAK,,BURYAK
797639,IMPACT-HEALTH,MSCA-IF,95317603,DR,Zeno,Zeno Lavagnino,http://www.wikidata.org/entity/Q56993167,Lavagnino
797655,OROARAB,MSCA-IF,998331082,DR,Marco,Marco Di Branco,http://www.wikidata.org/entity/Q28654867,DI BRANCO
797655,OROARAB,MSCA-IF,999987745,DR,Marco,Marco Di Branco,http://www.wikidata.org/entity/Q28654867,DI BRANCO
797658,SHAPINGENERATIONS,MSCA-IF,99998435,PROF,Deolinda Susana,Deolinda Susana DA COSTA MARQUES,,DA COSTA MARQUES
797668,COBADIM,MSCA-IF,999993274,DR,Koen,Koen Hufkens,http://www.wikidata.org/entity/Q56556878,HUFKENS
797684,UltraLiquid,MSCA-IF,999976202,DR,Giulia,Giulia De Rosi,http://www.wikidata.org/entity/Q61665586,DE ROSI
797688,CHAMPAGNE,MSCA-IF,999873867,DR,Ondrej,Ondřej Hort,http://www.wikidata.org/entity/Q87556532,HORT
797715,IMagE,MSCA-IF,999990267,DR,Sowmya,Sowmya Krishnamurthy,,Krishnamurthy
797716,Multiple Sclerosis,MSCA-IF,999978045,DR,Sergio,Sergio Martín-Saldaña,http://www.wikidata.org/entity/Q87018103,Martin Saldaña
797725,EpiSTOX,MSCA-IF,999991722,DR,Laia,Laia Navarro-Martín,http://www.wikidata.org/entity/Q55154185,NAVARRO MARTIN
797747,ParAdapt,MSCA-IF,99647974,DR,Anja Marie,Anja Marie Westram,http://www.wikidata.org/entity/Q91275707,WESTRAM
797758,Colophons-Scholars,MSCA-IF,999974553,DR,Natalie Naomi,Natalie Naomi MAY,,MAY
797764,BOMB,MSCA-IF,99999793,DR,Sophie,Sophie LE CANN,,LE CANN
797777,NeuroVU,MSCA-IF,999990946,DR,Thomas,Thomas Winkler,,Winkler
797781,CALSOL,MSCA-IF,999603916,DR,Serban Nicolae,Serban Nicolae STAMATIN,,STAMATIN
797785,IBERIRON,MSCA-IF,999977172,DR,Marc,Marc GENER,,GENER
797788,Striking streaks,MSCA-IF,99998435,DR,Henk,Henk SCHIPPER,,SCHIPPER
797794,Joint-probe analyses,MSCA-IF,999974941,DR,Tilman,Tilman Tröster,http://www.wikidata.org/entity/Q62785111,TRÖSTER
797801,NutriCoRe,MSCA-IF,999885022,DR,Michele,Michele FELLETTI,,FELLETTI
797802,FoodLoss,MSCA-IF,999923531,DR,Laura,Laura Prosperi,,Prosperi
797805,STRUDEL,MSCA-IF,933906883,DR,Pablo,Pablo PIANTANIDA,,PIANTANIDA
797805,STRUDEL,MSCA-IF,999902773,DR,Pablo,Pablo PIANTANIDA,,PIANTANIDA
797816,MIDIDP,MSCA-IF,939951438,PROF,Hasan,Hasan Guclu,http://www.wikidata.org/entity/Q91925660,GUCLU
797823,AMBER,MSCA-IF,998804733,DR,Dagmara,Dagmara Żyła,http://www.wikidata.org/entity/Q21393992,ZYLA
797823,AMBER,MSCA-IF,999876001,DR,Dagmara,Dagmara Żyła,http://www.wikidata.org/entity/Q21393992,ZYLA
797837,INTEPOL,MSCA-IF,999977172,DR,Mihoko,Mihoko TAME,,TAME
797850,ITS A DIVE,MSCA-IF,999904034,DR,Simone,Simone Spagnol,,Spagnol
797855,SKIN SUBSTITUTE,MSCA-IF,999978045,DR,Sirsendu,Sirsendu Bhowmick,http://www.wikidata.org/entity/Q57081780,Bhowmick
797857,AHEAD,MSCA-IF,999978336,DR,Delphine,Delphine Joly,http://www.wikidata.org/entity/Q59817875,JOLY
797876,VACMA,MSCA-IF,951714046,DR,Per-Egil,Per Egil Kummervold,http://www.wikidata.org/entity/Q42661672,KUMMERVOLD
797879,METAGE,MSCA-IF,999974165,DR,Pablo,Pablo Burraco,http://www.wikidata.org/entity/Q91142305,BURRACO
797880,FSCF,MSCA-IF,99997562,DR,Ana,Ana BRAVO-MORENO,,BRAVO-MORENO
797881,SOLMUS,MSCA-IF,999984156,DR,Saša,Saša ČAVAL,,ČAVAL
797888,CENTR-ALL,MSCA-IF,999990073,DR,Gabor,Pajor Gábor,http://www.wikidata.org/entity/Q1227852,PAJOR
797890,StratifiedGRANULAR,MSCA-IF,999986581,DR,Luca,Luca SARNO,,SARNO
797898,CVVOC,MSCA-IF,991207984,DR,Patrick,Patrick Grof-Tisza,http://www.wikidata.org/entity/Q66207492,GROF-TISZA
797914,IMM-GNRs,MSCA-IF,999897729,DR,Lucia Gemma,Lucia Gemma DELOGU,,DELOGU
797925,Origen on the Psalms,MSCA-IF,999997736,MS,Miriam,Miriam DECOCK,,DECOCK
797929,ToxEcoGraphene,MSCA-IF,999907526,DR,Alexandros,Alexandros Chatzipavlidis,http://www.wikidata.org/entity/Q60483207,Chatzipavlidis
797937,DarkMatterAndHiggs,MSCA-IF,999974456,DR,Julia Isabell,Julia Isabell DJUVSLAND,,DJUVSLAND
797942,EStages.UK,MSCA-IF,999975426,DR,María,María BASTIANES,,BASTIANES
797944,NEUROTILES,MSCA-IF,999977269,DR,Gabriella,Gabriella Panuccio,http://www.wikidata.org/entity/Q42775968,PANUCCIO
797945,LANTERNS,MSCA-IF,999861354,DR,Riccardo,Riccardo Marin,http://www.wikidata.org/entity/Q89850437,MARIN
797949,PCAPIP,MSCA-IF,999976493,DR,Joanna,Joanna TRISCOTT,,TRISCOTT
797951,NanoPyroMat,MSCA-IF,999988521,DR,Radenka,Radenka KRSMANOVIC WHIFFEN,,KRSMANOVIC WHIFFEN
797961,PROTECT,MSCA-IF,99965552,DR,Rachel,Rachel WHITE,,WHITE
797965,MEMS0P,MSCA-IF,999973971,DR,Cristian,Cristian CASSELLA,,CASSELLA
797966,PNECtumor,MSCA-IF,999518362,DR,Talya,Talya DAYTON,,DAYTON
797969,EDIOS,MSCA-IF,999841469,MR,Sean,Sean MCKENZIE,,MCKENZIE
797977,EUSKOR,MSCA-IF,999994826,DR,Tereza,Tereza NOVOTNA,,NOVOTNA
797989,SPIKE,MSCA-IF,999867077,MR,Miguel,Miguel Espinosa,,Espinosa
797995,ProCenDecl,MSCA-IF,999993468,DR,Rita,Rita PETRACCA,,PETRACCA
798014,3DPRINT-VASCU-CHIP,MSCA-IF,910998878,DR,Pedro,Pedro COSTA,,COSTA
798015,EuroCrisisMove,MSCA-IF,933779037,DR,Eugenia,Eugenia VELLA,,VELLA
798017,SYMMUNITY,MSCA-IF,999991043,DR,Ding,Ding HE,,HE
798021,GEOBACTICON,MSCA-IF,999853885,DR,Adam Abdulfatah,Adam Abdulfatah SOUID,,SOUID
798028,NonlinearEBM,MSCA-IF,999977172,DR,Arnas,Arnas PALAIMA,,PALAIMA
798032,mABSPN,MSCA-IF,999915189,DR,Leire,Leire AGUINAGALDE SALAZAR,,AGUINAGALDE SALAZAR
798033,HSS-Wind,MSCA-IF,999974941,DR,Jihua,Jihua Zhu,http://www.wikidata.org/entity/Q91358003,Zhu
798038,COLOVOC,MSCA-IF,985772104,DR,Raquel,Raquel Cumeras,http://www.wikidata.org/entity/Q61827398,CUMERAS
798038,COLOVOC,MSCA-IF,99946734,DR,Raquel,Raquel Cumeras,http://www.wikidata.org/entity/Q61827398,CUMERAS
798050,DECISIONSEQ,MSCA-IF,99999308,DR,Tihana,Tihana JOVANIC,,JOVANIC
798063,5GTRACK,MSCA-IF,999980373,MR,Zohair,Zohair Abu Shaban,,Abu Shaban
798067,MouseDepthPrey,MSCA-IF,999990267,DR,Drago,Drago GUGGIANA-NILO,,GUGGIANA-NILO
798068,INFLA-AID,MSCA-IF,999651931,DR,Tomoko,Tomoko Asaoka,http://www.wikidata.org/entity/Q64681711,ASAOKA
798076,SZFunc,MSCA-IF,99946734,,Stacy,Stacy Steinberg,http://www.wikidata.org/entity/Q89583861,STEINBERG
798076,SZFunc,MSCA-IF,99997562,,Stacy,Stacy Steinberg,http://www.wikidata.org/entity/Q89583861,STEINBERG
798082,MeeLiH,MSCA-IF,99945861,DR,solenn,solenn PATALANO,,PATALANO
798083,EvolBehavGenArch,MSCA-IF,999854758,DR,Luke,Luke NOBLE,,NOBLE
798091,FFP-BSS,MSCA-IF,999990267,DR,Matthias-Claudio,Matthias-Claudio Loretto,http://www.wikidata.org/entity/Q61160859,LORETTO
798093,EAR-DNA,MSCA-IF,999854758,DR,Axelle,Axelle Calcus,http://www.wikidata.org/entity/Q90386454,CALCUS
798103,MOCCA,MSCA-IF,999848453,DR,Sonja,Sonja Pullen,http://www.wikidata.org/entity/Q96691782,PULLEN
798105,FINDER,MSCA-IF,999979694,DR,Giulio,Giulio Nannetti,http://www.wikidata.org/entity/Q55187244,NANNETTI
798106,REPLICHROM4D,MSCA-IF,999896759,DR,Alberto,Alberto GATTO,,GATTO
798109,CPA-EST,MSCA-IF,996624658,DR,David,David STAWARCZYK,,STAWARCZYK
798109,CPA-EST,MSCA-IF,999976105,DR,David,David STAWARCZYK,,STAWARCZYK
798115,TRANSURBICIDE,MSCA-IF,999977366,DR,Aleksandar,Aleksandar STANICIC,,STANICIC
798117,SiBaToGA,MSCA-IF,94973544,MS,Kate,Kate MCGRATH,,MCGRATH
798118,EPCFG,MSCA-IF,999994826,DR,Harry,Harry STOPES,,STOPES
798119,MRI COMIQSUM,MSCA-IF,99997562,DR,Barbara,Barbara Dymerska,http://www.wikidata.org/entity/Q64729201,DYMERSKA
798129,MaLeR,MSCA-IF,998282485,DR,Matti,Matti Hellström,http://www.wikidata.org/entity/Q50087487,Hellström
798131,Human Glymphatics,MSCA-IF,999654744,DR,Sebastian Camillo,Sebastian Camillo Holst,,Holst
798143,MINERVA,MSCA-IF,99998435,DR,Tanya,Tanya DZHANFEZOVA,,DZHANFEZOVA
798157,NEW_WAY,MSCA-IF,999975814,DR,Olga,Olga Solovova,http://www.wikidata.org/entity/Q4427953,SOLOVOVA
798169,DisorMetox,MSCA-IF,99998435,DR,Xiao,Xiao HUA,,HUA
798176,FASTMAGNETS,MSCA-IF,99997465,DR,Tadas,Tadas BALCIUNAS,,BALCIUNAS
798181,FLOURISH,MSCA-IF,917405146,DR,Giulio,Giulio Pergola,http://www.wikidata.org/entity/Q47935426,PERGOLA
798181,FLOURISH,MSCA-IF,999840596,DR,Giulio,Giulio Pergola,http://www.wikidata.org/entity/Q47935426,PERGOLA
798196,MOFdynamics,MSCA-IF,999976396,DR,Anna-Sophia,Anna-Sophia HEHN,,HEHN
798198,BSLchlamy,MSCA-IF,950098317,DR,Frej,Frej Tulin,http://www.wikidata.org/entity/Q64147926,TULIN
798198,BSLchlamy,MSCA-IF,999977463,DR,Frej,Frej Tulin,http://www.wikidata.org/entity/Q64147926,TULIN
798205,MIRed Streak,MSCA-IF,997292018,DR,Adrien,Adrien Leblanc,,Leblanc
798205,MIRed Streak,MSCA-IF,99999793,DR,Adrien,Adrien Leblanc,,Leblanc
798209,Entrans,MSCA-IF,999992013,DR,JunKyu,JunKyu LEE,,LEE
798214,EnCAge,MSCA-IF,998922879,DR,Ignacio,Ignacio BENEDICTO ESPAÑOL,,BENEDICTO ESPAÑOL
798222,TIGER,MSCA-IF,999522145,DR,Olivier,Olivier Gourgue,http://www.wikidata.org/entity/Q59873875,GOURGUE
798222,TIGER,MSCA-IF,99990287,DR,Olivier,Olivier Gourgue,http://www.wikidata.org/entity/Q59873875,GOURGUE
798225,ROBBINS,MSCA-IF,999976784,DR,David Fengwei,David Fengwei XIE,,XIE
798235,DYNAMET,MSCA-IF,999994729,DR,Martin,Martin GROTH,,GROTH
798244,ALPHA-STEM,MSCA-IF,992204077,DR,Antonio Elia,Antonio Elia FORTE,,FORTE
798244,ALPHA-STEM,MSCA-IF,999879881,DR,Antonio Elia,Antonio Elia FORTE,,FORTE
798245,PATCHES,MSCA-IF,999840887,DR,Alessandra,Alessandra CINIERO,,CINIERO
798248,BONE-JOINT-MORPH,MSCA-IF,999993468,DR,KAUSHIK,Kaushik Mukherjee,http://www.wikidata.org/entity/Q85502660,MUKHERJEE
798255,VISSATO,MSCA-IF,999907526,DR,Dominic,Dominic Standage,http://www.wikidata.org/entity/Q41047844,Standage
798264,FastMeasure,MSCA-IF,949853683,DR,Benjamín,Benjamín Alonso,http://www.wikidata.org/entity/Q57310351,ALONSO
