CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_TOWN_LINK,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_COUNTRY_LINK,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201824745DE,201824745,2,2018-01-18,0,false,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Chemnitz",,Chemnitz,http://www.wikidata.org/entity/Q2795,09111,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45321000.0,true,,false,6.35,OPE,false
201824750DE,201824750,2,2018-01-18,0,false,Bau- und Liegenschaftsbetrieb NRW,,Münster,http://www.wikidata.org/entity/Q2742,48145,Germany,http://www.wikidata.org/entity/Q183,8,General public\services,W,51430000.0,false,,false,20.36,OPE,false
201824751FR,201824751,2,2018-01-18,0,false,Aquitanis,,Bordeaux,http://www.wikidata.org/entity/Q1479,33028,France,http://www.wikidata.org/entity/Q142,6,Housing and community amenities,W,45313100.0,false,,false,21.45,OPE,false
201824755DE,201824755,2,2018-01-18,0,false,Stadt Leverkusen - Fachbereich Recht und Ordnung - Zentrale Vergabestelle,DE,Leverkusen,http://www.wikidata.org/entity/Q2938,51373,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45315700.0,true,,false,0.59,OPE,false
201824757DE,201824757,2,2018-01-18,0,false,Stadt Solingen,,Solingen,http://www.wikidata.org/entity/Q2942,42601,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,44221100.0,true,,false,0.89,OPE,false
201824762DE,201824762,2,2018-01-18,0,false,Landkreis Ebersberg,,Ebersberg,http://www.wikidata.org/entity/Q253003,85560,Germany,http://www.wikidata.org/entity/Q183,6,General public\services,W,45214200.0,false,6550000,false,13.26,OPE,true
201824764DE,201824764,2,2018-01-18,0,false,Stadt Geestland(LK Cuxhaven),,Geestland,http://www.wikidata.org/entity/Q1497761,27607,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,W,45214210.0,false,,false,5.95,OPE,false
201824766DE,201824766,2,2018-01-18,0,false,Staatl. Bauamt Erlangen-Nürnberg,,Nuremberg,http://www.wikidata.org/entity/Q2090,90408,Germany,http://www.wikidata.org/entity/Q183,3,Economical anf Financial Affairs,W,45332400.0,true,0.01,false,18.98,OPE,false
201824767DE,201824767,2,2018-01-18,0,false,"Studentenwerk Potsdam, Anstalt des öffentlichen Rechts",,Potsdam,http://www.wikidata.org/entity/Q1711,14473,Germany,http://www.wikidata.org/entity/Q183,6,Education,W,45223220.0,true,,false,17.96,OPE,false
201825033DE,201825033,2,2018-01-17,0,false,Berliner Feuerwehr,,Berlin,http://www.wikidata.org/entity/Q64,13627,Germany,http://www.wikidata.org/entity/Q183,3,Public Order and Safety,U,34114110.0,true,1684800,false,7.66,OPE,false
201825056DE,201825056,2,2018-01-17,0,false,Hochschule Magdeburg-Stendal,,Magdeburg,http://www.wikidata.org/entity/Q1733,39114,Germany,http://www.wikidata.org/entity/Q183,6,Education,U,42632000.0,true,,true,7.7,OPE,false
201825069DE,201825069,2,2018-01-17,0,false,FH Münster,,Münster,http://www.wikidata.org/entity/Q2742,48149,Germany,http://www.wikidata.org/entity/Q183,6,Education,U,31710000.0,true,1100000,false,48.03,OPE,false
201825070DE,201825070,2,2018-01-17,0,false,"Landeshauptstadt München, Kreisverwaltungsreferat-HA IV-BD ZD2-Vergabestelle 9",,Munich,http://www.wikidata.org/entity/Q1726,80331,Germany,http://www.wikidata.org/entity/Q183,3,Public Order and Safety,U,35111000.0,true,,false,48.42,OPE,false
201825084SE,201825084,2,2018-01-17,0,false,"Region Skåne, Koncerninköp",232100-0255,Kristianstad socken,http://www.wikidata.org/entity/Q32269337,29189,Sweden,http://www.wikidata.org/entity/Q34,3,Health,U,33121500.0,true,,false,24.01,OPE,false
201825086SE,201825086,2,2018-01-17,0,false,"Region Skåne, Koncerninköp",232100-0255,Kristianstad socken,http://www.wikidata.org/entity/Q32269337,29189,Sweden,http://www.wikidata.org/entity/Q34,3,Health,U,33712000.0,true,,false,24.01,OPE,false
201825104SE,201825104,2,2018-01-17,0,false,Uppsala kommun,212000-3005,Uppsala,http://www.wikidata.org/entity/Q25286,753 75,Sweden,http://www.wikidata.org/entity/Q34,3,General public\services,U,33192600.0,true,316826.66,false,24.01,OPE,false
201825109NL,201825109,2,2018-01-17,0,false,Gemeente Moerdijk,541872553,Zevenbergen,http://www.wikidata.org/entity/Q76960,4761 BJ,Netherlands,http://www.wikidata.org/entity/Q55,3,General public\services,U,98370000.0,true,,false,32.93,OPE,false
201825113DE,201825113,2,2018-01-17,0,false,Stadt Hilden,,Hilden,http://www.wikidata.org/entity/Q4094,40721,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,U,55322000.0,false,,false,11.97,OPE,false
201825123LV,201825123,2,2018-01-17,0,false,SIA &quot;Rīgas Austrumu klīniskā universitātes slimnīca&quot;,40003951628,Riga,http://www.wikidata.org/entity/Q1773,LV-1038,Latvia,http://www.wikidata.org/entity/Q211,6,Health,U,9123000.0,false,600000,false,11.97,OPE,false
201825202SE,201825202,2,2018-01-18,0,false,Kriminalvården,202100-0225,Gothenburg,http://www.wikidata.org/entity/Q25287,40317,Sweden,http://www.wikidata.org/entity/Q34,N,Public Order and Safety,U,9120000.0,true,,false,24.01,OPE,false
201825211UK,201825211,2,2018-01-18,0,false,London Borough of Camden,,London,http://www.wikidata.org/entity/Q84,N1C 4AG,United Kingdom,http://www.wikidata.org/entity/Q145,3,General public\services,U,18100000.0,true,585737.3,false,48.03,OPE,false
201825212SE,201825212,2,2018-01-18,0,false,Stockholms läns landsting,232100-0016,Stockholm,http://www.wikidata.org/entity/Q1754,104 22,Sweden,http://www.wikidata.org/entity/Q34,3,Health,U,33140000.0,true,,false,24.01,OPE,false
201825222NL,201825222,2,2018-01-18,0,false,"Belastingdienst, IUC Belastingdienst",12629279,Utrecht,http://www.wikidata.org/entity/Q803,3561 GG,Netherlands,http://www.wikidata.org/entity/Q55,1,General public\services,U,48000000.0,true,,false,48.03,OPE,false
201825231DE,201825231,2,2018-01-18,0,false,"Der Polizeipräsident in Berlin, Serviceeinheit Technik und Logistik – SE TL A, Referat Mobilität",,Berlin,http://www.wikidata.org/entity/Q64,10965,Germany,http://www.wikidata.org/entity/Q183,3,Public Order and Safety,U,34114200.0,true,,false,7.4,OPE,false
201825237SE,201825237,2,2018-01-18,0,false,Örebrobostäder Aktiebolag,556334-8449,Örebro,http://www.wikidata.org/entity/Q25732,70008,Sweden,http://www.wikidata.org/entity/Q34,3,Housing and community amenities,U,30200000.0,true,,false,48.03,OPE,false
201825759UK,201825759,2,2018-01-16,0,false,Arden &amp; GEM CSU,,Derby,http://www.wikidata.org/entity/Q43475,DE1 3QT,United Kingdom,http://www.wikidata.org/entity/Q145,6,Health,S,85121000.0,true,,false,60.03,OPE,false
201825762DE,201825762,2,2018-01-17,0,false,Staatl. Bauamt Amberg-Sulzbach,,Amberg,http://www.wikidata.org/entity/Q7042,92224,Germany,http://www.wikidata.org/entity/Q183,1,Other,S,71221000.0,true,240000,false,52.43,NIC,false
201825763DE,201825763,2,2018-01-17,0,false,Einkauf GESOBAU,,Berlin,http://www.wikidata.org/entity/Q64,13439,Germany,http://www.wikidata.org/entity/Q183,8,Housing and community amenities,S,71500000.0,true,,false,107.11,NIC,false
201825764DE,201825764,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825765DE,201825765,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825766DE,201825766,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825767DE,201825767,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825768DE,201825768,2,2018-01-17,0,false,"Amt für Organisation, Informationsverarbeitung und Zentrale Dienste",,Nuremberg,http://www.wikidata.org/entity/Q2090,90489,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90911200.0,true,,false,11.97,OPE,false
201825769SE,201825769,2,2018-01-17,0,false,"Göteborgs Stad, Lokalförvaltningen",212000-1355,Gothenburg,http://www.wikidata.org/entity/Q25287,,Sweden,http://www.wikidata.org/entity/Q34,3,Other,S,98341130.0,true,,false,24.01,OPE,false
201825770DE,201825770,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825771DE,201825771,2,2018-01-17,0,false,"Landeshauptstadt Dresden, GB Bildung und Jugend, Schulverwaltungsamt",,Dresden,http://www.wikidata.org/entity/Q1731,01001,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90900000.0,true,,false,48.03,OPE,false
201825772DE,201825772,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825773DE,201825773,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825774DE,201825774,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825776DE,201825776,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825778DE,201825778,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825779DE,201825779,2,2018-01-17,0,false,"Rhein-Sieg-Kreis, Der Landrat, Allgemeine Dienste und Zentrale Vergabestelle",,Siegburg,http://www.wikidata.org/entity/Q14870,53721,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,79220000.0,true,,false,24.01,OPE,false
201825780DE,201825780,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825781DE,201825781,2,2018-01-17,0,false,Südwestrundfunk,EU-I/T 13/2017,Baden-Baden,http://www.wikidata.org/entity/Q4100,76530,Germany,http://www.wikidata.org/entity/Q183,6,Other,S,30200000.0,true,1671000,false,84.05,OPE,false
201825782DE,201825782,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825784DE,201825784,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825785DE,201825785,2,2018-01-17,0,false,"Stadt Neuss, Der Bürgermeister, Zentrale Vergabestelle",,Neuss,http://www.wikidata.org/entity/Q2948,41460,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90911200.0,true,,false,3.45,OPE,false
201825786DE,201825786,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825789DE,201825789,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch die Leiterin des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825792DE,201825792,2,2018-01-17,0,false,BLB NRW Niederlassung Münster,,Münster,http://www.wikidata.org/entity/Q2742,48145,Germany,http://www.wikidata.org/entity/Q183,8,Other,S,71000000.0,true,2.097802101E7,false,99.18,NIC,false
201825797DE,201825797,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825799DE,201825799,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825800DE,201825800,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825801FI,201825801,2,2018-01-17,0,false,Lahden hankintapalvelut,0149669-3,Lahti,http://www.wikidata.org/entity/Q28911,15101,Finland,http://www.wikidata.org/entity/Q33,3,Housing and community amenities,S,60112000.0,true,2000000,false,24.01,OPE,false
201825802DE,201825802,2,2018-01-17,0,false,"Bundesagentur für Arbeit (BA), vertreten durch den Vorstand, hier vertreten durch den Leiter des Geschäftsbereiches Einkauf im BA-Service-Haus",,Nuremberg,http://www.wikidata.org/entity/Q2090,90478,Germany,http://www.wikidata.org/entity/Q183,6,Social protection,S,90911200.0,true,,false,72.07,OPE,false
201825804DE,201825804,2,2018-01-17,0,false,Stadt Ansbach,,Ansbach,http://www.wikidata.org/entity/Q14859,91522,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90911200.0,true,,false,24.01,OPE,false
201825810DE,201825810,2,2018-01-17,0,false,Landeshauptstadt München Vergabestelle 1 Abteilung 5,,Munich,http://www.wikidata.org/entity/Q1726,80636,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90911200.0,true,,false,63.06,OPE,false
201825815SE,201825815,2,2018-01-17,0,false,AB Svenska Spel,556460-1812,Stockholm,http://www.wikidata.org/entity/Q1754,10610,Sweden,http://www.wikidata.org/entity/Q34,N,Other,S,79340000.0,true,,false,24.01,OPE,false
201825819DE,201825819,2,2018-01-17,0,false,"Landeshauptstadt Hannover, Zentrale Submission für Fachbereich Gebäudemanagement",,Hanover,http://www.wikidata.org/entity/Q1715,30159,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,71200000.0,false,,false,43.09,NIC,false
201825825DE,201825825,2,2018-01-17,0,false,"Magistrat der Stadt Offenbach, Hauptamt",,Offenbach am Main,http://www.wikidata.org/entity/Q3042,63065,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,64110000.0,true,1100000,false,24.01,OPE,false
201825827AT,201825827,2,2018-01-17,0,false,Magistrat der Stadt Wien – Magistratsabteilung 34,1,Vienna,http://www.wikidata.org/entity/Q1741,1194,Austria,http://www.wikidata.org/entity/Q40,3,General public\services,S,71315410.0,true,,false,7.27,OPE,false
201825830AT,201825830,2,2018-01-17,0,false,Magistrat der Stadt Wien – Magistratsabteilung 34,1,Vienna,http://www.wikidata.org/entity/Q1741,1194,Austria,http://www.wikidata.org/entity/Q40,3,General public\services,S,71315410.0,true,,false,7.27,OPE,false
201825848DE,201825848,2,2018-01-17,0,false,Rhein-Maas-Klinikum,,Würselen,http://www.wikidata.org/entity/Q14901,52146,Germany,http://www.wikidata.org/entity/Q183,8,Health,S,71300000.0,false,240000,false,24.05,NIC,false
201825850FR,201825850,2,2018-01-17,0,false,Direction interrégionale des services pénitentiaires,17210120600016,Dijon,http://www.wikidata.org/entity/Q7003,21033,France,http://www.wikidata.org/entity/Q142,1,General public\services,S,85312300.0,false,,false,9.01,NIC,false
201825851PL,201825851,2,2018-01-17,0,false,Gmina Miasta Gostynina,611015431,Gostynin,http://www.wikidata.org/entity/Q983735,09-500,Poland,http://www.wikidata.org/entity/Q36,R,General public\services,S,90500000.0,false,,false,31.05,OPE,false
201825856FI,201825856,2,2018-01-17,0,true,Joensuun Tiedepuisto Oy---Pohjois-Karjalan hankintatoimi,0242746-2,Joensuu,http://www.wikidata.org/entity/Q186237,80101,Finland,http://www.wikidata.org/entity/Q33,R,General public\services,S,50000000.0,true,440000,false,24.01,OPE,false
201825862DE,201825862,2,2018-01-17,0,false,Landeshauptstadt München Vergabestelle 1 Abteilung 5,,Munich,http://www.wikidata.org/entity/Q1726,80636,Germany,http://www.wikidata.org/entity/Q183,3,General public\services,S,90911200.0,true,,false,60.03,OPE,false
201825866DK,201825866,2,2018-01-17,0,false,Vordingborg Kommune,29189676,Vordingborg,http://www.wikidata.org/entity/Q2608258,4760,Denmark,http://www.wikidata.org/entity/Q35,3,General public\services,S,80490000.0,false,1074517.81,false,36.02,NIC,false
