CAE_ID,NOTICE_ID,ID_TYPE,DT_DISPATCH,CANCELLED,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_TOWN,CAE_POSTAL_CODE,ISO_COUNTRY_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,B_GPA,VALUE_EURO_FIN_2,B_EU_FUNDS,DURATION,TOP_TYPE,B_ELECTRONIC_AUCTION
201840857AT,201840857,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45430000.0,false,,false,33.39,OPE,false
201840858DE,201840858,2,2018-01-26,0,false,Bezirk Unterfranken,,Würzburg,97074,DE,3,Economical anf Financial Affairs,W,45000000.0,true,,false,5.2,OPE,false
201840859DE,201840859,2,2018-01-26,0,false,Abtei Münsterschwarzach,,Münsterschwarzach,97359,DE,8,"Recreation, culture and religion",W,45232140.0,true,,false,1.68,OPE,false
201840860DE,201840860,2,2018-01-26,0,false,Sana Kliniken Berlin-Brandenburg GmbH,,Berlin,10365,DE,8,Health,W,45431000.0,true,,false,5.2,OPE,false
201840861DE,201840861,2,2018-01-26,0,false,"381 – Klinik Kitzinger Land (AÖR) Kommunalunternehmen des Landkreises Kitzingen – Sanierung, Erweiterung und Umbau – 2. BA",,Kitzingen,97318,DE,6,Health,W,45215130.0,true,,false,7.14,OPE,false
201840862DE,201840862,2,2018-01-26,0,false,"Land Nordrhein-Westfalen vertreten durch das Ministerium für Kinder, Familie, Flüchtlinge und Integration des Landes Nordrhein-Westfalen vertreten durch die Bezirksregierung Arnsberg, Seibertzstraße 1, 59821 Arnsberg, diese vertreten durch die Zentrale Grundstückswirtschaft der Stadt Soest (ZGW)",,Soest,59494,DE,3,Environment,W,45223210.0,true,,false,3.59,OPE,false
201840863AT,201840863,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45430000.0,false,,false,33.39,OPE,false
201840864DE,201840864,2,2018-01-26,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Karlsruhe",,Karlsruhe,76131,DE,3,Economical anf Financial Affairs,W,45262100.0,true,,false,27.47,OPE,false
201840865DE,201840865,2,2018-01-26,0,false,Abtei Münsterschwarzach,,Münsterschwarzach,97359,DE,8,"Recreation, culture and religion",W,45111000.0,true,,false,5.2,OPE,false
201840867DE,201840867,2,2018-01-26,0,false,"Landeshauptstadt Hannover, Zentrale Submission für Fachbereich Gebäudemanagement",,Hannover,30159,DE,3,General public\services,W,45321000.0,true,,false,14.05,OPE,false
201840870DE,201840870,2,2018-01-26,0,false,GWG Städtische Wohnungsgesellschaft München mbH,,München,80339,DE,8,Housing and community amenities,W,45211000.0,false,300000,false,16.02,OPE,false
201840872DE,201840872,2,2018-01-26,0,false,"Bundesrepublik Deutschland, vertreten durch das BMVg, dieses vertreten durch die Oberfinanzdirektion Karlsruhe – Bundesbau BW, diese vertreten durch das Staatliche Hochbauamt Karlsruhe",,Karlsruhe,76135,DE,1,General public\services,W,45311200.0,true,,false,9.93,OPE,false
201840873DE,201840873,2,2018-01-26,0,false,"Landeshauptstadt Dresden, GB Stadtentwicklung, Bau, Verkehr und Liegenschaften, Amt f. Hochbau u. Immobilienverwaltung",DED21,Dresden,01001,DE,3,General public\services,W,45214220.0,true,727157.28,false,5.63,OPE,false
201840874DE,201840874,2,2018-01-26,0,false,GWG Städtische Wohnungsgesellschaft München mbH,,München,80339,DE,8,Housing and community amenities,W,45211000.0,false,920000,false,22.7,OPE,false
201840875DE,201840875,2,2018-01-26,0,false,Bundesgesellschaft für Endlagerung mbH (BGE),,Peine,31224,DE,8,Other,W,45232400.0,false,,false,3.03,OPE,false
201840876AT,201840876,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45210000.0,false,,false,33.39,OPE,false
201840877DE,201840877,2,2018-01-30,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ravensburg",,Ravensburg,88214,DE,3,Economical anf Financial Affairs,W,45261210.0,true,,false,24.14,OPE,false
201840878DE,201840878,2,2018-01-26,0,false,Breitbandzweckverband Südangeln,,Böklund,24860,DE,8,Other,W,45221250.0,false,,false,21.78,OPE,false
201840880DE,201840880,2,2018-02-01,0,false,"Verein für ein Freies Schulwesen, Waldorfschulverein e.V.",,Stuttgart,70188,DE,8,Education,W,42416100.0,true,,false,3.95,OPE,false
201840881DE,201840881,2,2018-01-26,0,false,Magistrat der Stadt Frankenberg (Eder),,Frankenberg (Eder),35066,DE,3,General public\services,W,45233120.0,true,,true,14.64,OPE,false
201840882DE,201840882,2,2018-01-26,0,false,Stadt Wolfsburg,,Wolfsburg,38440,DE,3,General public\services,W,44221200.0,true,,false,9.57,OPE,false
201840883AT,201840883,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45440000.0,false,,false,33.39,OPE,false
201840884DE,201840884,2,2018-01-26,0,false,Abtei Münsterschwarzach,,Münsterschwarzach,97359,DE,8,"Recreation, culture and religion",W,45311200.0,true,,false,22.57,OPE,false
201840888DE,201840888,2,2018-01-26,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,W,45422000.0,true,,false,8.09,OPE,false
201840893DE,201840893,2,2018-01-26,0,false,"Immobilien Freistaat Bayern, Zentrum Staatsbäder, Besitzverwaltung Staatsbad Bad Kissingen",,Bad Steben,95138,DE,3,General public\services,W,45223220.0,false,,false,4.05,OPE,false
201840895DE,201840895,2,2018-01-26,0,false,Landeshauptstadt Stuttgart,Dienstleistungszentrum Bauvertragswesen,Stuttgart,70178,DE,3,General public\services,W,45311000.0,true,,false,5.76,OPE,false
201840896DE,201840896,2,2018-01-26,0,false,Elblandkliniken Stiftung &amp; Co KG,,Riesa,01589,DE,6,Health,W,45431000.0,false,,false,2.01,OPE,false
201840897DE,201840897,2,2018-01-26,0,false,Elblandkiniken Stiftung &amp; Co. KG,,Riesa,01589,DE,6,Health,W,45223210.0,false,,false,4.05,OPE,false
201840900DE,201840900,2,2018-01-26,0,false,GWG Städtische Wohnungsgesellschaft München mbH,,München,80339,DE,8,Housing and community amenities,W,45211000.0,false,620000,false,15.49,OPE,false
201840901DE,201840901,2,2018-01-26,0,false,Staatliches Bauamt Kempten,,Kempten (Allgäu),87439,DE,1,General public\services,W,45216200.0,true,,false,9.61,OPE,false
201840902DE,201840902,2,2018-01-26,0,false,GWG Städtische Wohnungsgesellschaft München mbH,,München,80339,DE,8,Housing and community amenities,W,45211000.0,false,400000,false,22.7,OPE,false
201840903DE,201840903,2,2018-01-26,0,false,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.,,München,80686,DE,8,Other,W,45332200.0,true,,true,4.05,OPE,false
201840904DE,201840904,2,2018-01-26,0,false,Staatliches Bauamt Kempten,,Kempten (Allgäu),87439,DE,1,General public\services,W,45216200.0,true,,false,3.75,OPE,false
201840906DE,201840906,2,2018-01-26,0,false,Staatliches Bauamt Kempten,,Kempten (Allgäu),87439,DE,1,General public\services,W,45216200.0,true,,false,2.14,OPE,false
201840908AT,201840908,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45210000.0,false,,false,33.39,OPE,false
201840909DE,201840909,2,2018-01-26,0,false,"AWO Psychiatriezentrum Halle GmbH, FK für Psychiatrie und Psychotherapie",,Halle (Saale),06124,DE,8,Health,W,45421100.0,true,,false,13.72,OPE,false
201840910DE,201840910,2,2018-01-26,0,false,Staatliches Bauamt Kempten,,Kempten (Allgäu),87439,DE,1,General public\services,W,45216200.0,true,,false,16.68,OPE,false
201840911DE,201840911,2,2018-01-26,0,false,Staatliches Bauamt Kempten,,Kempten (Allgäu),87439,DE,1,General public\services,W,45216200.0,true,,false,3.65,OPE,false
201840912DE,201840912,2,2018-01-26,0,false,"Land Berlin (SILB Sondervermögen Immobilien des Landes Berlin), vertreten durch die BIM Berliner Immobilienmanagement GmbH",,Berlin,10178,DE,8,Other,W,45262500.0,false,,false,4.51,OPE,false
201840915FI,201840915,2,2018-01-26,0,false,Lappeenrannan Kuntakiinteistöt Oy,2836239-6,Lappeenranta,53100,FI,8,General public\services,W,45000000.0,true,13400000,false,17.63,OPE,false
201840917AT,201840917,2,2018-01-26,0,false,Kepler Universitätsklinikum GmbH,,Linz,4020,AT,8,Health,W,45210000.0,false,,false,33.39,OPE,false
201840923FI,201840923,2,2018-01-26,0,false,Lappeenrannan Kuntakiinteistöt Oy,2836239-6,Lappeenranta,53100,FI,8,General public\services,W,45000000.0,true,13400000,false,17.63,OPE,false
201840925FI,201840925,2,2018-01-26,0,false,Lappeenrannan Kuntakiinteistöt Oy,2836239-6,Lappeenranta,53100,FI,8,General public\services,W,45000000.0,true,13400000,false,17.63,OPE,false
201840928FI,201840928,2,2018-01-26,0,false,Lappeenrannan Kuntakiinteistöt Oy,2836239-6,Lappeenranta,53100,FI,8,General public\services,W,45000000.0,true,13400000,false,17.63,OPE,false
201841096DE,201841096,2,2018-01-26,0,false,Mitteldeutscher Rundfunk,,Leipzig,04275,DE,6,Other,U,32424000.0,true,,false,4.01,OPE,false
201841098FR,201841098,2,2018-01-26,0,false,Commune de Pamiers,21090225000013,Pamiers,09101,FR,3,General public\services,U,9123000.0,true,,false,36.02,OPE,false
201841099UK,201841099,2,2018-01-26,0,false,The Council of the Borough of Bournemouth,,Bournemouth,BH2 6DY,UK,3,General public\services,U,32200000.0,true,475911.55,false,13.98,OPE,false
201841111NL,201841111,2,2018-01-26,0,false,Wageningen University &amp; Research,09215846,Wageningen,6700 AB,NL,6,Other,U,39100000.0,true,1,false,32.89,OPE,false
201841114DE,201841114,2,2018-01-26,0,false,Universitätsklinikum Würzburg,,Würzburg,97080,DE,6,Health,U,30214000.0,true,1865000,false,24.01,OPE,false
201841122DE,201841122,2,2018-01-26,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,U,31520000.0,true,,false,23.13,OPE,false
201841127DE,201841127,2,2018-01-26,0,false,Autobahndirektion Nordbayern,,Nürnberg,90402,DE,3,General public\services,U,30000000.0,true,,false,24.01,OPE,false
201841132SE,201841132,2,2018-01-26,0,false,Västernorrlands Läns Landsting,232100-0206,Härnösand,871 85,SE,3,Health,U,15810000.0,true,,false,24.01,OPE,false
201841135DE,201841135,2,2018-01-26,0,false,Gemeinde Finsing,,Finsing,85464,DE,3,General public\services,U,34144210.0,true,370000,false,11.97,OPE,false
201841139FR,201841139,2,2018-01-26,0,false,Centre hospitalier de Cornouaille,,Quimper Cedex,29107,FR,8,Health,U,33199000.0,true,750000,false,36.02,OPE,false
201841147DK,201841147,2,2018-01-26,0,true,Aabenraa Kommune---Haderslev Kommune,29189854---29 18 97 57,Aabenraa---Haderslev,6200---6100,DK,3,General public\services,U,22000000.0,true,118196.96,false,48.03,OPE,false
201841152SE,201841152,2,2018-01-26,0,false,Västra Götalandsregionen,232100-0131,Vänersborg,462 80,SE,3,Health,U,33100000.0,true,,false,36.02,OPE,false
201841173DE,201841173,2,2018-01-26,0,false,Referat Vergabedienste,,Bonn,53111,DE,3,General public\services,U,39160000.0,true,,false,11.97,OPE,false
201841191SI,201841191,2,2018-01-24,0,false,Družba za avtoceste v Republiki Sloveniji d.d.,5814251000,Celje,3000,SI,8,Other,U,9310000.0,false,,false,31.05,OPE,false
201841192SI,201841192,2,2018-01-25,0,false,Ministrstvo za notranje zadeve,5030200000,Ljubljana,1000,SI,1,General public\services,U,35300000.0,false,,false,0.46,OPE,false
201841203CZ,201841203,2,2018-01-26,0,false,"Česká republika – Ministerstvo školství, mládeže a tělovýchovy",00022985,Praha 1,118 12,CZ,1,Education,U,34114400.0,true,1528531.26,false,20.03,OPE,false
201841204PL,201841204,2,2018-01-26,0,false,Gmina Miejska Pabianice reprezentowana przez Prezydenta Miasta Pabianic Grzegorza Mackiewicza,,Pabianice,95200,PL,3,General public\services,U,30144200.0,true,224032.82,true,6.48,OPE,false
201841234CZ,201841234,2,2018-01-26,0,false,ZŠ Olešnice – Moderně a komplexně – dodávky,00280755,Olešnice,679 74,CZ,3,General public\services,U,39162000.0,true,289117.6,true,4.64,OPE,false
201841235DE,201841235,2,2018-01-26,0,false,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Rechtsamt",,Düsseldorf,40227,DE,3,General public\services,U,55524000.0,true,,false,12.01,RES,false
201841236DE,201841236,2,2018-01-26,0,false,"ITK Rheinland, vertreten durch die KUBUS Kommunalberatung und Service GmbH",,Neuss,41460,DE,6,Other,U,9310000.0,true,,false,24.01,OPE,true
201841240DE,201841240,2,2018-01-26,0,false,Technische Betriebe der Stadt Leverkusen AöR,,Leverkusen,51381,DE,3,General public\services,U,9132000.0,false,,false,48.03,OPE,false
201841241DE,201841241,2,2018-01-26,0,false,"Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Rechtsamt",,Düsseldorf,40213,DE,3,General public\services,U,30125110.0,true,,false,24.01,OPE,false
201841244DE,201841244,2,2018-01-26,0,false,Amt für Zentralen Service,,Essen,45127,DE,3,General public\services,U,30100000.0,false,,false,24.01,OPE,false
201841245DE,201841245,2,2018-01-26,0,false,Kassenärztliche Vereinigung Westfalen-Lippe,,Dortmund,44141,DE,6,Health,U,33000000.0,true,725000,false,24.01,OPE,false
201841246FR,201841246,2,2018-01-26,0,false,Centre hospitalier régional universitaire,,Besançon,25030,FR,8,Health,U,33000000.0,true,,false,9.01,NIC,false
201841260PL,201841260,2,2018-01-26,0,false,Wojewódzki Szpital im. Zofii z Zamoyskich Tarnowskiej w Tarnobrzegu,,Tarnobrzeg,39-400,PL,8,Health,U,33141620.0,false,,false,11.18,OPE,false
201841261FR,201841261,2,2018-01-26,0,false,Assistance Publique Hôpitaux de Paris,26750045201746,Le Kremlin-Bicêtre,94270,FR,6,Health,U,33100000.0,true,,false,49.01,OPE,false
201841267FR,201841267,2,2018-01-26,0,false,Hôpitaux Drôme nord,,Romans-sur-Isère,26102,FR,6,Health,U,39550000.0,false,5024180,false,22.01,OPE,false
201841280DE,201841280,2,2018-01-26,0,false,Trinkwasserversorgung Saale-Unstrut GmbH,,Freyburg (Unstrut),06632,DE,6,Other,U,34144410.0,false,,false,11.97,OPE,false
201841291SE,201841291,2,2018-01-26,0,false,Ale kommun,212000-1439,Alafors,449 51,SE,3,General public\services,U,18141000.0,true,633653.33,false,11.88,OPE,false
201841292CZ,201841292,2,2018-01-26,0,false,"Divadlo Josefa Kajetána Tyla, příspěvková organizace",00078051,Plzeň,301 00,CZ,6,"Recreation, culture and religion",U,31682210.0,true,329215.06,false,4.64,OPE,false
201841299SE,201841299,2,2018-01-26,0,false,Bodens kommun,212000-2767,Boden,961 34,SE,3,General public\services,U,14210000.0,true,1056088.88,false,24.01,OPE,false
201841658UK,201841658,2,2018-01-25,0,false,Foreign &amp; Commonwealth Office,,London,SW1A 2AH,UK,1,Housing and community amenities,S,42000000.0,false,,false,11.97,OPE,false
201841659UK,201841659,2,2018-01-25,0,false,AHDB,,"Kenilworth, Warwickshire",CV8 2TL,UK,6,Other,S,3000000.0,false,90000,false,36.02,OPE,false
201841663SE,201841663,2,2018-01-26,0,false,Upplands Väsby,202100-4789,Upplands Väsby,194 80,SE,3,General public\services,S,90910000.0,true,422435.55,false,16.05,OPE,false
201841664UK,201841664,2,2018-01-26,0,false,Southend-on-Sea Borough Council,,Southend-on-Sea,SS2 6YL,UK,3,General public\services,S,85000000.0,false,,false,37.01,OPE,false
201841679SE,201841679,2,2018-01-26,0,false,Sjöfartsverket,202100-0654,Norrköping,601 78,SE,1,General public\services,S,60120000.0,true,316826.66,false,24.01,OPE,false
201841680IT,201841680,2,2018-01-26,0,false,Scuola Internazionale Superiore di Studi Avanzati — SISSA,,Trieste,34136,IT,6,Education,S,77400000.0,true,610600,false,36.02,OPE,false
201841683SE,201841683,2,2018-01-26,0,false,Varbergs kommun,212000-1249,Varberg,432 80,SE,3,General public\services,S,79800000.0,true,739262.22,false,24.01,OPE,false
201841685DE,201841685,2,2018-01-26,0,false,Studentenwerk Niederbayern/Oberpfalz,,Regensburg,93053,DE,6,Social protection,S,15330000.0,false,1532000,false,48.03,OPE,false
201841688SE,201841688,2,2018-01-26,0,false,Piteå kommun,212000-2759,Piteå,941 85,SE,3,General public\services,S,22462000.0,true,211217.78,false,25,OPE,false
201841692SE,201841692,2,2018-01-26,0,false,Sundsvalls kommun,212000-2411,Sundsvall,851 85,SE,3,General public\services,S,80500000.0,true,,false,24.01,OPE,false
201841695SE,201841695,2,2018-01-26,0,false,Migrationsverket,202100-2163,Norrköping,601 70,SE,N,General public\services,S,60100000.0,true,,false,5.99,OPE,false
201841696FR,201841696,2,2018-01-26,0,false,Siaved,,Douchy-les-Mines,59282,FR,6,Environment,S,90510000.0,true,,false,48.03,OPE,false
201841701FR,201841701,2,2018-01-26,0,false,Lorient Grand Large,,Lorient,56-100,FR,8,Other,S,92000000.0,false,,false,22.04,OPE,false
201841704DE,201841704,2,2018-01-26,0,false,Entsorgungsbetrieb Märkisch-Oderland,,Strausberg,15344,DE,8,Environment,S,90513000.0,true,,false,120.1,OPE,false
201841705NL,201841705,2,2018-01-26,0,false,Instituut Fysieke Veiligheid,7671490,Zoetermeer,2718 RP,NL,N,Public Order and Safety,S,48000000.0,true,,false,48.06,INP,false
201841706DE,201841706,2,2018-01-26,0,false,Stadt Ennepetal,,Ennepetal,58256,DE,3,General public\services,S,60130000.0,true,,false,36.02,OPE,false
201841709DE,201841709,2,2018-01-26,0,false,Bezirksamt Lichtenberg von Berlin,,Berlin,10315,DE,3,General public\services,S,85147000.0,false,351345.03,false,48.03,OPE,false
201841710DE,201841710,2,2018-01-26,0,false,Stiftung Johanneum (St.-Johannes-Stift),,Wildeshausen,27793,DE,8,Health,S,71320000.0,false,2400000,false,20.99,NIC,false
201841711FR,201841711,2,2018-01-26,0,false,Port Sud de France,50170059500025,Sète,34201,FR,8,Other,S,90522400.0,true,,false,11.97,NIC,false
201841717UK,201841717,2,2018-01-26,0,false,York Teaching NHS Foundation Trust,,Scarborough,YO12 6QL,UK,6,Health,S,85111100.0,true,,false,24.01,OPE,false
201841722DE,201841722,2,2018-01-26,0,false,Magistrat der Kreis- und Hansestadt Korbach,,Korbach,34497,DE,3,General public\services,S,71327000.0,false,9000000,false,36.55,NIC,false
201841725UK,201841725,2,2018-01-26,0,false,North Lanarkshire Council,,Motherwell,ML1 1AB,UK,3,General public\services,S,85000000.0,false,4271001.12,false,24.01,OPE,false
201841726UK,201841726,2,2018-01-26,0,false,Buckinghamshire County Council,,Aylesbury,HP20 1YG,UK,3,General public\services,S,85000000.0,true,,false,11.97,OPE,false
201841727SE,201841727,2,2018-01-26,0,false,NÄSSJÖ KOMMUN,212000-0548,Nässjö,571 80,SE,3,General public\services,S,72000000.0,true,264022.22,false,17.96,OPE,false
201841728DE,201841728,2,2018-01-30,0,false,"Land Baden-Württemberg, vertreten durch den Landesbetrieb Vermögen und Bau Baden-Württemberg, Amt Ravensburg",,Ravensburg,88214,DE,3,Economical anf Financial Affairs,S,90911200.0,true,,false,60.03,OPE,false
201841731DE,201841731,2,2018-01-26,0,false,"Landeshauptstadt München, Baureferat",,München,81671,DE,3,General public\services,S,71000000.0,true,,false,70.59,NIC,false
201841733SE,201841733,2,2018-01-26,0,false,LÄNSSTYRELSEN I JÖNKÖPINGS LÄN,202100-2288,Jönköping,55186,SE,3,General public\services,S,34113000.0,true,,false,24.01,OPE,false
201841735SE,201841735,2,2018-01-26,0,false,Vaxholms kommun,212000-2908,Vaxholm,18583,SE,3,General public\services,S,64200000.0,true,,false,24.01,OPE,false
201841736SE,201841736,2,2018-01-26,0,false,Enköpings kommun,212000-0282,Enköping,745 36,SE,3,General public\services,S,66110000.0,true,422435.55,false,36.02,OPE,false
201841738NL,201841738,2,2018-01-26,0,false,Hoogheemraadschap van Delfland,311875200,Delft,2611 AL,NL,3,General public\services,S,90000000.0,true,,false,23.98,RES,false
201841741NL,201841741,2,2018-01-26,0,false,DCMR Milieudienst Rijnmond,50000438,Schiedam,3112 NA,NL,3,Environment,S,79000000.0,false,248880,false,28.13,RES,false
201841743SE,201841743,2,2018-01-26,0,false,Samhällsbyggnadsförbundet Bergslagen,222000-1487,Nora,713 23,SE,3,General public\services,S,98363000.0,true,,false,24.01,OPE,false
201841744NL,201841744,2,2018-01-26,0,false,Gemeente Rotterdam,24483298 0003,Rotterdam,3002 AN,NL,3,General public\services,S,98000000.0,true,1,false,48.03,OPE,false
201841745NL,201841745,2,2018-01-26,0,false,Albeda College,41132991,Rotterdam,3071AL,NL,6,Education,S,72000000.0,false,,false,11.97,RES,false
201841746FI,201841746,2,2018-01-26,0,false,Tampereen Tilapalvelut Oy,2863261-6,Tampere,33540,FI,3,General public\services,S,90600000.0,true,,false,24.01,OPE,false
201841749NL,201841749,2,2018-01-26,0,false,Gemeente Gouda,17448266,Gouda,2803PG,NL,3,General public\services,S,60140000.0,true,,false,24.01,OPE,false
