CCAA,CovidStatusID,FECHA,PCR+,TestAc+,Hospitalizados,UCI,Fallecidos
CB,CB_2020-03-31T00:00Z,2020-03-31T00:00:00Z,42,0,543,54,54
CB,CB_2020-04-01T00:00Z,2020-04-01T00:00:00Z,55,0,567,57,60
CB,CB_2020-04-02T00:00Z,2020-04-02T00:00:00Z,53,0,592,59,64
CB,CB_2020-04-03T00:00Z,2020-04-03T00:00:00Z,63,0,619,60,68
CB,CB_2020-04-04T00:00Z,2020-04-04T00:00:00Z,57,0,639,62,68
CB,CB_2020-04-05T00:00Z,2020-04-05T00:00:00Z,42,0,658,65,77
CB,CB_2020-04-06T00:00Z,2020-04-06T00:00:00Z,18,0,677,66,85
CB,CB_2020-04-07T00:00Z,2020-04-07T00:00:00Z,71,0,700,69,92
CB,CB_2020-04-08T00:00Z,2020-04-08T00:00:00Z,47,0,720,71,98
CB,CB_2020-04-09T00:00Z,2020-04-09T00:00:00Z,40,0,747,73,102
CB,CB_2020-04-10T00:00Z,2020-04-10T00:00:00Z,60,0,773,75,107
CB,CB_2020-04-11T00:00Z,2020-04-11T00:00:00Z,33,0,805,75,110
CB,CB_2020-04-12T00:00Z,2020-04-12T00:00:00Z,25,0,827,75,117
CB,CB_2020-04-13T00:00Z,2020-04-13T00:00:00Z,19,0,853,76,120
CB,CB_2020-04-14T00:00Z,2020-04-14T00:00:00Z,27,0,873,76,132
CB,CB_2020-04-15T00:00Z,2020-04-15T00:00:00Z,22,0,890,77,137
CB,CB_2020-04-16T00:00Z,2020-04-16T00:00:00Z,39,0,903,78,144
CB,CB_2020-04-17T00:00Z,2020-04-17T00:00:00Z,106,0,911,78,149
CB,CB_2020-04-18T00:00Z,2020-04-18T00:00:00Z,-41,101,924,78,153
CB,CB_2020-04-19T00:00Z,2020-04-19T00:00:00Z,24,9,934,78,158
CB,CB_2020-04-20T00:00Z,2020-04-20T00:00:00Z,25,0,948,78,165
CB,CB_2020-04-21T00:00Z,2020-04-21T00:00:00Z,14,38,956,78,167
CB,CB_2020-04-22T00:00Z,2020-04-22T00:00:00Z,11,35,965,78,173
CB,CB_2020-04-23T00:00Z,2020-04-23T00:00:00Z,32,35,978,78,178
CB,CB_2020-04-24T00:00Z,2020-04-24T00:00:00Z,16,26,982,78,182
CB,CB_2020-04-25T00:00Z,2020-04-25T00:00:00Z,12,3,991,78,183
CB,CB_2020-04-26T00:00Z,2020-04-26T00:00:00Z,21,-1,995,78,186
CB,CB_2020-04-27T00:00Z,2020-04-27T00:00:00Z,11,25,1000,78,188
CB,CB_2020-04-28T00:00Z,2020-04-28T00:00:00Z,31,22,1006,79,191
CB,CB_2020-04-29T00:00Z,2020-04-29T00:00:00Z,27,39,1007,79,191
CB,CB_2020-04-30T00:00Z,2020-04-30T00:00:00Z,11,31,1009,79,192
CB,CB_2020-05-01T00:00Z,2020-05-01T00:00:00Z,17,13,1009,79,193
CB,CB_2020-05-02T00:00Z,2020-05-02T00:00:00Z,4,8,1010,79,195
CB,CB_2020-05-03T00:00Z,2020-05-03T00:00:00Z,1,6,1011,79,197
CB,CB_2020-05-04T00:00Z,2020-05-04T00:00:00Z,1,10,1015,79,198
CB,CB_2020-05-05T00:00Z,2020-05-05T00:00:00Z,6,13,1018,79,199
CB,CB_2020-05-06T00:00Z,2020-05-06T00:00:00Z,7,9,1020,79,200
CB,CB_2020-05-07T00:00Z,2020-05-07T00:00:00Z,12,11,1022,79,201
CB,CB_2020-05-08T00:00Z,2020-05-08T00:00:00Z,9,7,1023,79,201
CB,CB_2020-05-09T00:00Z,2020-05-09T00:00:00Z,3,0,1027,79,201
CB,CB_2020-05-10T00:00Z,2020-05-10T00:00:00Z,1,0,1027,79,201
CB,CB_2020-05-11T00:00Z,2020-05-11T00:00:00Z,1,5,1027,79,203
CB,CB_2020-05-12T00:00Z,2020-05-12T00:00:00Z,10,32,1029,79,205
CB,CB_2020-05-13T00:00Z,2020-05-13T00:00:00Z,0,6,1030,79,205
CB,CB_2020-05-14T00:00Z,2020-05-14T00:00:00Z,7,15,1031,79,206
CB,CB_2020-05-15T00:00Z,2020-05-15T00:00:00Z,2,7,1032,79,206
CB,CB_2020-05-16T00:00Z,2020-05-16T00:00:00Z,3,0,1033,79,207
CB,CB_2020-05-17T00:00Z,2020-05-17T00:00:00Z,3,-2,1035,79,207
CB,CB_2020-05-18T00:00Z,2020-05-18T00:00:00Z,2,6,1035,79,208
CB,CB_2020-05-19T00:00Z,2020-05-19T00:00:00Z,4,1,1036,79,209
CB,CB_2020-05-20T00:00Z,2020-05-20T00:00:00Z,2,9,1036,79,209
CE,CE_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0,0
CE,CE_2020-02-29T00:00Z,2020-02-29T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-01T00:00Z,2020-03-01T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-02T00:00Z,2020-03-02T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-03T00:00Z,2020-03-03T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-05T00:00Z,2020-03-05T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-06T00:00Z,2020-03-06T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-07T00:00Z,2020-03-07T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-08T00:00Z,2020-03-08T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-09T00:00Z,2020-03-09T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-10T00:00Z,2020-03-10T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-11T00:00Z,2020-03-11T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-12T00:00Z,2020-03-12T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-13T00:00Z,2020-03-13T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-14T00:00Z,2020-03-14T00:00:00Z,1,0,0,0,0
CE,CE_2020-03-15T00:00Z,2020-03-15T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-16T00:00Z,2020-03-16T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-17T00:00Z,2020-03-17T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-18T00:00Z,2020-03-18T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-19T00:00Z,2020-03-19T00:00:00Z,4,0,0,0,0
CE,CE_2020-03-20T00:00Z,2020-03-20T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-21T00:00Z,2020-03-21T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-22T00:00Z,2020-03-22T00:00:00Z,1,0,0,0,0
CE,CE_2020-03-23T00:00Z,2020-03-23T00:00:00Z,0,0,0,0,0
CE,CE_2020-03-24T00:00Z,2020-03-24T00:00:00Z,3,0,2,1,0
CE,CE_2020-03-25T00:00Z,2020-03-25T00:00:00Z,1,0,2,2,0
CE,CE_2020-03-26T00:00Z,2020-03-26T00:00:00Z,7,0,2,2,0
CE,CE_2020-03-27T00:00Z,2020-03-27T00:00:00Z,0,0,2,2,1
CE,CE_2020-03-28T00:00Z,2020-03-28T00:00:00Z,4,0,2,2,1
CE,CE_2020-03-29T00:00Z,2020-03-29T00:00:00Z,4,0,2,2,1
CE,CE_2020-03-30T00:00Z,2020-03-30T00:00:00Z,9,0,3,3,1
CE,CE_2020-03-31T00:00Z,2020-03-31T00:00:00Z,17,0,6,3,1
CE,CE_2020-04-01T00:00Z,2020-04-01T00:00:00Z,4,0,7,3,1
CE,CE_2020-04-02T00:00Z,2020-04-02T00:00:00Z,7,0,8,3,1
CE,CE_2020-04-03T00:00Z,2020-04-03T00:00:00Z,11,0,8,4,1
CE,CE_2020-04-04T00:00Z,2020-04-04T00:00:00Z,10,0,9,4,2
CE,CE_2020-04-05T00:00Z,2020-04-05T00:00:00Z,0,0,9,4,3
CE,CE_2020-04-06T00:00Z,2020-04-06T00:00:00Z,0,0,9,4,4
CE,CE_2020-04-07T00:00Z,2020-04-07T00:00:00Z,1,0,9,4,4
CE,CE_2020-04-08T00:00Z,2020-04-08T00:00:00Z,0,0,9,4,4
CE,CE_2020-04-09T00:00Z,2020-04-09T00:00:00Z,7,0,9,4,4
CE,CE_2020-04-10T00:00Z,2020-04-10T00:00:00Z,2,0,9,4,4
CE,CE_2020-04-11T00:00Z,2020-04-11T00:00:00Z,0,0,9,4,4
CE,CE_2020-04-12T00:00Z,2020-04-12T00:00:00Z,2,0,9,4,4
CE,CE_2020-04-13T00:00Z,2020-04-13T00:00:00Z,1,0,9,4,4
CE,CE_2020-04-14T00:00Z,2020-04-14T00:00:00Z,2,0,9,4,4
CE,CE_2020-04-15T00:00Z,2020-04-15T00:00:00Z,0,2,9,4,4
CE,CE_2020-04-16T00:00Z,2020-04-16T00:00:00Z,0,1,9,4,4
CE,CE_2020-04-17T00:00Z,2020-04-17T00:00:00Z,2,8,9,4,4
CE,CE_2020-04-18T00:00Z,2020-04-18T00:00:00Z,0,1,9,4,4
CE,CE_2020-04-19T00:00Z,2020-04-19T00:00:00Z,0,2,9,4,4
CE,CE_2020-04-20T00:00Z,2020-04-20T00:00:00Z,0,0,9,4,4
CE,CE_2020-04-21T00:00Z,2020-04-21T00:00:00Z,0,10,9,4,4
CE,CE_2020-04-22T00:00Z,2020-04-22T00:00:00Z,0,0,9,4,4
CE,CE_2020-04-23T00:00Z,2020-04-23T00:00:00Z,0,1,10,4,4
CE,CE_2020-04-24T00:00Z,2020-04-24T00:00:00Z,0,0,10,4,4
CE,CE_2020-04-25T00:00Z,2020-04-25T00:00:00Z,0,6,10,4,4
CE,CE_2020-04-26T00:00Z,2020-04-26T00:00:00Z,0,0,10,4,4
CE,CE_2020-04-27T00:00Z,2020-04-27T00:00:00Z,0,3,10,4,4
CE,CE_2020-04-28T00:00Z,2020-04-28T00:00:00Z,1,4,10,4,4
CE,CE_2020-04-29T00:00Z,2020-04-29T00:00:00Z,0,7,10,4,4
CE,CE_2020-04-30T00:00Z,2020-04-30T00:00:00Z,0,5,10,4,4
CE,CE_2020-05-01T00:00Z,2020-05-01T00:00:00Z,0,1,10,4,4
CE,CE_2020-05-02T00:00Z,2020-05-02T00:00:00Z,0,0,10,4,4
CE,CE_2020-05-03T00:00Z,2020-05-03T00:00:00Z,0,0,10,4,4
CE,CE_2020-05-04T00:00Z,2020-05-04T00:00:00Z,0,3,10,4,4
CE,CE_2020-05-05T00:00Z,2020-05-05T00:00:00Z,8,1,10,4,4
CE,CE_2020-05-06T00:00Z,2020-05-06T00:00:00Z,0,1,10,4,4
CE,CE_2020-05-07T00:00Z,2020-05-07T00:00:00Z,0,3,11,4,4
CE,CE_2020-05-08T00:00Z,2020-05-08T00:00:00Z,1,0,11,4,4
CE,CE_2020-05-09T00:00Z,2020-05-09T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-10T00:00Z,2020-05-10T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-11T00:00Z,2020-05-11T00:00:00Z,4,0,11,4,4
CE,CE_2020-05-12T00:00Z,2020-05-12T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-13T00:00Z,2020-05-13T00:00:00Z,2,0,11,4,4
CE,CE_2020-05-14T00:00Z,2020-05-14T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-15T00:00Z,2020-05-15T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-16T00:00Z,2020-05-16T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-17T00:00Z,2020-05-17T00:00:00Z,0,0,11,4,4
CE,CE_2020-05-18T00:00Z,2020-05-18T00:00:00Z,1,0,11,4,4
CE,CE_2020-05-19T00:00Z,2020-05-19T00:00:00Z,2,0,11,4,4
CE,CE_2020-05-20T00:00Z,2020-05-20T00:00:00Z,0,0,11,4,4
CL,CL_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-27T00:00Z,2020-02-27T00:00:00Z,2,0,0,0,0
CL,CL_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0,0
CL,CL_2020-02-29T00:00Z,2020-02-29T00:00:00Z,1,0,0,0,0
CL,CL_2020-03-01T00:00Z,2020-03-01T00:00:00Z,0,0,0,0,0
CL,CL_2020-03-02T00:00Z,2020-03-02T00:00:00Z,5,0,0,0,0
CL,CL_2020-03-03T00:00Z,2020-03-03T00:00:00Z,3,0,0,0,0
CL,CL_2020-03-04T00:00Z,2020-03-04T00:00:00Z,0,0,0,0,0
CL,CL_2020-03-05T00:00Z,2020-03-05T00:00:00Z,3,0,0,0,0
CL,CL_2020-03-06T00:00Z,2020-03-06T00:00:00Z,0,0,0,0,0
CL,CL_2020-03-07T00:00Z,2020-03-07T00:00:00Z,8,0,0,0,0
CL,CL_2020-03-08T00:00Z,2020-03-08T00:00:00Z,1,0,0,2,0
CL,CL_2020-03-09T00:00Z,2020-03-09T00:00:00Z,33,0,0,2,0
CL,CL_2020-03-10T00:00Z,2020-03-10T00:00:00Z,15,0,24,5,0
CL,CL_2020-03-11T00:00Z,2020-03-11T00:00:00Z,21,0,25,7,0
CL,CL_2020-03-12T00:00Z,2020-03-12T00:00:00Z,77,0,25,8,1
CL,CL_2020-03-13T00:00Z,2020-03-13T00:00:00Z,54,0,25,15,3
CL,CL_2020-03-14T00:00Z,2020-03-14T00:00:00Z,69,0,45,22,6
CL,CL_2020-03-15T00:00Z,2020-03-15T00:00:00Z,42,0,95,29,9
CL,CL_2020-03-16T00:00Z,2020-03-16T00:00:00Z,97,0,95,36,12
CL,CL_2020-03-17T00:00Z,2020-03-17T00:00:00Z,237,0,281,50,22
CL,CL_2020-03-18T00:00Z,2020-03-18T00:00:00Z,200,0,362,63,29
CL,CL_2020-03-19T00:00Z,2020-03-19T00:00:00Z,279,0,476,75,43
CL,CL_2020-03-20T00:00Z,2020-03-20T00:00:00Z,319,0,629,96,55
CL,CL_2020-03-21T00:00Z,2020-03-21T00:00:00Z,278,0,798,111,74
CL,CL_2020-03-22T00:00Z,2020-03-22T00:00:00Z,311,0,977,130,102
CL,CL_2020-03-23T00:00Z,2020-03-23T00:00:00Z,405,0,1197,151,124
CL,CL_2020-03-24T00:00Z,2020-03-24T00:00:00Z,480,0,1457,179,165
CL,CL_2020-03-25T00:00Z,2020-03-25T00:00:00Z,548,0,1823,198,206
CL,CL_2020-03-26T00:00Z,2020-03-26T00:00:00Z,644,0,2214,215,252
CL,CL_2020-03-27T00:00Z,2020-03-27T00:00:00Z,659,0,2648,238,321
CL,CL_2020-03-28T00:00Z,2020-03-28T00:00:00Z,623,0,3160,261,380
CL,CL_2020-03-29T00:00Z,2020-03-29T00:00:00Z,387,0,3411,272,442
CL,CL_2020-03-30T00:00Z,2020-03-30T00:00:00Z,410,0,3629,294,516
CL,CL_2020-03-31T00:00Z,2020-03-31T00:00:00Z,636,0,3951,318,585
CL,CL_2020-04-01T00:00Z,2020-04-01T00:00:00Z,508,0,4207,332,641
CL,CL_2020-04-02T00:00Z,2020-04-02T00:00:00Z,520,0,4472,342,723
CL,CL_2020-04-03T00:00Z,2020-04-03T00:00:00Z,457,0,4685,351,786
CL,CL_2020-04-04T00:00Z,2020-04-04T00:00:00Z,417,0,4905,361,847
CL,CL_2020-04-05T00:00Z,2020-04-05T00:00:00Z,367,0,5041,368,919
CL,CL_2020-04-06T00:00Z,2020-04-06T00:00:00Z,465,0,5180,375,982
CL,CL_2020-04-07T00:00Z,2020-04-07T00:00:00Z,477,0,5322,386,1028
CL,CL_2020-04-08T00:00Z,2020-04-08T00:00:00Z,460,0,5523,399,1082
CL,CL_2020-04-09T00:00Z,2020-04-09T00:00:00Z,584,0,5674,407,1129
CL,CL_2020-04-10T00:00Z,2020-04-10T00:00:00Z,441,0,5817,414,1180
CL,CL_2020-04-11T00:00Z,2020-04-11T00:00:00Z,575,0,5957,418,1221
CL,CL_2020-04-12T00:00Z,2020-04-12T00:00:00Z,510,0,6077,423,1263
CL,CL_2020-04-13T00:00Z,2020-04-13T00:00:00Z,552,0,6175,432,1299
CL,CL_2020-04-14T00:00Z,2020-04-14T00:00:00Z,517,0,6306,440,1337
CL,CL_2020-04-15T00:00Z,2020-04-15T00:00:00Z,683,0,6449,445,1372
CL,CL_2020-04-16T00:00Z,2020-04-16T00:00:00Z,523,0,6518,449,1401
CL,CL_2020-04-17T00:00Z,2020-04-17T00:00:00Z,390,0,6831,495,1429
CL,CL_2020-04-18T00:00Z,2020-04-18T00:00:00Z,-649,977,6981,498,1458
CL,CL_2020-04-19T00:00Z,2020-04-19T00:00:00Z,137,99,7080,501,1493
CL,CL_2020-04-20T00:00Z,2020-04-20T00:00:00Z,170,232,7174,503,1521
CL,CL_2020-04-21T00:00Z,2020-04-21T00:00:00Z,190,390,7264,505,1554
CL,CL_2020-04-22T00:00Z,2020-04-22T00:00:00Z,369,194,7397,508,1582
CL,CL_2020-04-23T00:00Z,2020-04-23T00:00:00Z,182,192,7506,510,1612
CL,CL_2020-04-24T00:00Z,2020-04-24T00:00:00Z,298,185,7555,511,1639
CL,CL_2020-04-25T00:00Z,2020-04-25T00:00:00Z,232,193,7653,515,1666
CL,CL_2020-04-26T00:00Z,2020-04-26T00:00:00Z,182,162,7703,518,1690
CL,CL_2020-04-27T00:00Z,2020-04-27T00:00:00Z,185,159,7777,522,1710
CL,CL_2020-04-28T00:00Z,2020-04-28T00:00:00Z,101,378,7854,524,1736
CL,CL_2020-04-29T00:00Z,2020-04-29T00:00:00Z,195,266,7957,528,1752
CL,CL_2020-04-30T00:00Z,2020-04-30T00:00:00Z,108,319,8010,531,1770
CL,CL_2020-05-01T00:00Z,2020-05-01T00:00:00Z,172,88,8054,531,1788
CL,CL_2020-05-02T00:00Z,2020-05-02T00:00:00Z,118,112,8085,533,1800
CL,CL_2020-05-03T00:00Z,2020-05-03T00:00:00Z,51,99,8123,534,1818
CL,CL_2020-05-04T00:00Z,2020-05-04T00:00:00Z,95,245,8153,537,1832
CL,CL_2020-05-05T00:00Z,2020-05-05T00:00:00Z,91,346,8246,538,1847
CL,CL_2020-05-06T00:00Z,2020-05-06T00:00:00Z,105,276,8300,541,1864
CL,CL_2020-05-07T00:00Z,2020-05-07T00:00:00Z,91,298,8357,543,1876
CL,CL_2020-05-08T00:00Z,2020-05-08T00:00:00Z,106,420,8394,546,1885
CL,CL_2020-05-09T00:00Z,2020-05-09T00:00:00Z,130,239,8468,546,1897
CL,CL_2020-05-10T00:00Z,2020-05-10T00:00:00Z,43,127,8482,547,1905
CL,CL_2020-05-11T00:00Z,2020-05-11T00:00:00Z,53,126,8493,547,1914
CL,CL_2020-05-12T00:00Z,2020-05-12T00:00:00Z,57,35,8517,547,1919
CL,CL_2020-05-13T00:00Z,2020-05-13T00:00:00Z,68,49,8560,548,1925
CL,CL_2020-05-14T00:00Z,2020-05-14T00:00:00Z,99,20,8595,548,1930
CL,CL_2020-05-15T00:00Z,2020-05-15T00:00:00Z,97,0,8649,549,1940
CL,CL_2020-05-16T00:00Z,2020-05-16T00:00:00Z,101,0,8690,550,1946
CL,CL_2020-05-17T00:00Z,2020-05-17T00:00:00Z,42,8,8717,551,1953
CL,CL_2020-05-18T00:00Z,2020-05-18T00:00:00Z,37,51,8729,551,1960
CL,CL_2020-05-19T00:00Z,2020-05-19T00:00:00Z,37,5,8734,555,1960
CL,CL_2020-05-20T00:00Z,2020-05-20T00:00:00Z,41,1,8735,561,1960
CM,CM_2020-02-20T00:00Z,2020-02-20T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-21T00:00Z,2020-02-21T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-22T00:00Z,2020-02-22T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-23T00:00Z,2020-02-23T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-24T00:00Z,2020-02-24T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-25T00:00Z,2020-02-25T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-26T00:00Z,2020-02-26T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-27T00:00Z,2020-02-27T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-28T00:00Z,2020-02-28T00:00:00Z,0,0,0,0,0
CM,CM_2020-02-29T00:00Z,2020-02-29T00:00:00Z,1,0,0,0,0
CM,CM_2020-03-01T00:00Z,2020-03-01T00:00:00Z,2,0,0,0,0
CM,CM_2020-03-02T00:00Z,2020-03-02T00:00:00Z,4,0,0,0,0
CM,CM_2020-03-03T00:00Z,2020-03-03T00:00:00Z,5,0,0,0,0
CM,CM_2020-03-04T00:00Z,2020-03-04T00:00:00Z,1,0,0,0,0
CM,CM_2020-03-05T00:00Z,2020-03-05T00:00:00Z,2,0,0,0,0
CM,CM_2020-03-06T00:00Z,2020-03-06T00:00:00Z,0,0,0,0,0
CM,CM_2020-03-07T00:00Z,2020-03-07T00:00:00Z,0,0,0,0,0
CM,CM_2020-03-08T00:00Z,2020-03-08T00:00:00Z,11,0,21,2,0
CM,CM_2020-03-09T00:00Z,2020-03-09T00:00:00Z,13,0,31,3,0
CM,CM_2020-03-10T00:00Z,2020-03-10T00:00:00Z,32,0,46,5,0
CM,CM_2020-03-11T00:00Z,2020-03-11T00:00:00Z,44,0,72,9,1
CM,CM_2020-03-12T00:00Z,2020-03-12T00:00:00Z,79,0,128,10,5
CM,CM_2020-03-13T00:00Z,2020-03-13T00:00:00Z,95,0,191,22,6
CM,CM_2020-03-14T00:00Z,2020-03-14T00:00:00Z,112,0,247,56,10
CM,CM_2020-03-15T00:00Z,2020-03-15T00:00:00Z,166,0,319,78,17
CM,CM_2020-03-16T00:00Z,2020-03-16T00:00:00Z,0,0,402,95,17
CM,CM_2020-03-17T00:00Z,2020-03-17T00:00:00Z,108,0,498,123,28
CM,CM_2020-03-18T00:00Z,2020-03-18T00:00:00Z,126,0,633,161,42
CM,CM_2020-03-19T00:00Z,2020-03-19T00:00:00Z,243,0,751,180,42
CM,CM_2020-03-20T00:00Z,2020-03-20T00:00:00Z,379,0,998,208,84
CM,CM_2020-03-21T00:00Z,2020-03-21T00:00:00Z,396,0,1126,249,112
CM,CM_2020-03-22T00:00Z,2020-03-22T00:00:00Z,259,0,1410,266,145
CM,CM_2020-03-23T00:00Z,2020-03-23T00:00:00Z,387,0,1751,306,216
CM,CM_2020-03-24T00:00Z,2020-03-24T00:00:00Z,315,0,1980,334,263
CM,CM_2020-03-25T00:00Z,2020-03-25T00:00:00Z,603,0,2266,351,316
CM,CM_2020-03-26T00:00Z,2020-03-26T00:00:00Z,551,0,2673,367,367
CM,CM_2020-03-27T00:00Z,2020-03-27T00:00:00Z,578,0,3106,383,448
