ccaa_iso,CovidStatusID,fecha,num_casos,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
CN,CN_2020-06-25T00:00Z,2020-06-25T00:00:00Z,1,0,0,0
CT,CT_2020-06-25T00:00Z,2020-06-25T00:00:00Z,143,0,31,0
EX,EX_2020-06-25T00:00Z,2020-06-25T00:00:00Z,4,0,0,0
GA,GA_2020-06-25T00:00Z,2020-06-25T00:00:00Z,11,0,0,0
IB,IB_2020-06-25T00:00Z,2020-06-25T00:00:00Z,1,0,0,0
MC,MC_2020-06-25T00:00Z,2020-06-25T00:00:00Z,5,0,0,0
MD,MD_2020-06-25T00:00Z,2020-06-25T00:00:00Z,55,0,0,0
ML,ML_2020-06-25T00:00Z,2020-06-25T00:00:00Z,0,0,0,0
NC,NC_2020-06-25T00:00Z,2020-06-25T00:00:00Z,6,0,0,0
PV,PV_2020-06-25T00:00Z,2020-06-25T00:00:00Z,5,0,0,0
RI,RI_2020-06-25T00:00Z,2020-06-25T00:00:00Z,0,0,0,0
VC,VC_2020-06-25T00:00Z,2020-06-25T00:00:00Z,9,0,0,0
AN,AN_2020-06-26T00:00Z,2020-06-26T00:00:00Z,19,0,0,0
AR,AR_2020-06-26T00:00Z,2020-06-26T00:00:00Z,21,0,0,0
AS,AS_2020-06-26T00:00Z,2020-06-26T00:00:00Z,0,0,0,0
CB,CB_2020-06-26T00:00Z,2020-06-26T00:00:00Z,3,0,0,0
CE,CE_2020-06-26T00:00Z,2020-06-26T00:00:00Z,0,0,0,0
CL,CL_2020-06-26T00:00Z,2020-06-26T00:00:00Z,15,0,0,0
CM,CM_2020-06-26T00:00Z,2020-06-26T00:00:00Z,12,0,0,0
CN,CN_2020-06-26T00:00Z,2020-06-26T00:00:00Z,1,0,0,0
CT,CT_2020-06-26T00:00Z,2020-06-26T00:00:00Z,200,0,38,0
EX,EX_2020-06-26T00:00Z,2020-06-26T00:00:00Z,0,0,0,0
GA,GA_2020-06-26T00:00Z,2020-06-26T00:00:00Z,3,0,0,0
IB,IB_2020-06-26T00:00Z,2020-06-26T00:00:00Z,10,0,0,0
MC,MC_2020-06-26T00:00Z,2020-06-26T00:00:00Z,7,0,0,0
MD,MD_2020-06-26T00:00Z,2020-06-26T00:00:00Z,54,0,0,0
ML,ML_2020-06-26T00:00Z,2020-06-26T00:00:00Z,0,0,0,0
NC,NC_2020-06-26T00:00Z,2020-06-26T00:00:00Z,5,0,0,0
PV,PV_2020-06-26T00:00Z,2020-06-26T00:00:00Z,10,0,0,0
RI,RI_2020-06-26T00:00Z,2020-06-26T00:00:00Z,0,0,0,0
VC,VC_2020-06-26T00:00Z,2020-06-26T00:00:00Z,14,0,0,0
AN,AN_2020-06-27T00:00Z,2020-06-27T00:00:00Z,15,0,0,0
AR,AR_2020-06-27T00:00Z,2020-06-27T00:00:00Z,54,0,1,0
AS,AS_2020-06-27T00:00Z,2020-06-27T00:00:00Z,0,0,0,0
CB,CB_2020-06-27T00:00Z,2020-06-27T00:00:00Z,2,0,0,0
CE,CE_2020-06-27T00:00Z,2020-06-27T00:00:00Z,0,0,0,0
CL,CL_2020-06-27T00:00Z,2020-06-27T00:00:00Z,13,0,0,0
CM,CM_2020-06-27T00:00Z,2020-06-27T00:00:00Z,15,0,0,0
CN,CN_2020-06-27T00:00Z,2020-06-27T00:00:00Z,0,0,0,0
CT,CT_2020-06-27T00:00Z,2020-06-27T00:00:00Z,119,0,0,0
EX,EX_2020-06-27T00:00Z,2020-06-27T00:00:00Z,5,0,0,0
GA,GA_2020-06-27T00:00Z,2020-06-27T00:00:00Z,8,0,1,0
IB,IB_2020-06-27T00:00Z,2020-06-27T00:00:00Z,5,0,0,0
MC,MC_2020-06-27T00:00Z,2020-06-27T00:00:00Z,6,0,0,0
MD,MD_2020-06-27T00:00Z,2020-06-27T00:00:00Z,20,0,0,0
ML,ML_2020-06-27T00:00Z,2020-06-27T00:00:00Z,0,0,0,0
NC,NC_2020-06-27T00:00Z,2020-06-27T00:00:00Z,7,0,0,0
PV,PV_2020-06-27T00:00Z,2020-06-27T00:00:00Z,5,0,0,0
RI,RI_2020-06-27T00:00Z,2020-06-27T00:00:00Z,0,0,0,0
VC,VC_2020-06-27T00:00Z,2020-06-27T00:00:00Z,13,0,0,0
AN,AN_2020-06-28T00:00Z,2020-06-28T00:00:00Z,27,0,0,0
AR,AR_2020-06-28T00:00Z,2020-06-28T00:00:00Z,18,0,0,1
AS,AS_2020-06-28T00:00Z,2020-06-28T00:00:00Z,0,0,0,0
CB,CB_2020-06-28T00:00Z,2020-06-28T00:00:00Z,0,0,0,0
CE,CE_2020-06-28T00:00Z,2020-06-28T00:00:00Z,0,0,0,0
CL,CL_2020-06-28T00:00Z,2020-06-28T00:00:00Z,5,0,0,0
CM,CM_2020-06-28T00:00Z,2020-06-28T00:00:00Z,14,0,1,0
CN,CN_2020-06-28T00:00Z,2020-06-28T00:00:00Z,0,0,0,0
CT,CT_2020-06-28T00:00Z,2020-06-28T00:00:00Z,104,0,1,0
EX,EX_2020-06-28T00:00Z,2020-06-28T00:00:00Z,3,0,0,0
GA,GA_2020-06-28T00:00Z,2020-06-28T00:00:00Z,9,0,0,0
IB,IB_2020-06-28T00:00Z,2020-06-28T00:00:00Z,5,0,0,0
MC,MC_2020-06-28T00:00Z,2020-06-28T00:00:00Z,3,0,0,0
MD,MD_2020-06-28T00:00Z,2020-06-28T00:00:00Z,30,0,0,0
ML,ML_2020-06-28T00:00Z,2020-06-28T00:00:00Z,0,0,0,0
NC,NC_2020-06-28T00:00Z,2020-06-28T00:00:00Z,2,0,0,0
PV,PV_2020-06-28T00:00Z,2020-06-28T00:00:00Z,6,0,0,0
RI,RI_2020-06-28T00:00Z,2020-06-28T00:00:00Z,2,0,0,0
VC,VC_2020-06-28T00:00Z,2020-06-28T00:00:00Z,13,0,0,0
AN,AN_2020-06-29T00:00Z,2020-06-29T00:00:00Z,22,0,0,0
AR,AR_2020-06-29T00:00Z,2020-06-29T00:00:00Z,25,0,0,1
AS,AS_2020-06-29T00:00Z,2020-06-29T00:00:00Z,1,0,0,0
CB,CB_2020-06-29T00:00Z,2020-06-29T00:00:00Z,0,0,0,0
CE,CE_2020-06-29T00:00Z,2020-06-29T00:00:00Z,0,0,0,0
CL,CL_2020-06-29T00:00Z,2020-06-29T00:00:00Z,11,0,0,0
CM,CM_2020-06-29T00:00Z,2020-06-29T00:00:00Z,13,0,0,0
CN,CN_2020-06-29T00:00Z,2020-06-29T00:00:00Z,0,0,0,0
CT,CT_2020-06-29T00:00Z,2020-06-29T00:00:00Z,182,0,17,0
EX,EX_2020-06-29T00:00Z,2020-06-29T00:00:00Z,6,0,0,0
GA,GA_2020-06-29T00:00Z,2020-06-29T00:00:00Z,10,0,0,0
IB,IB_2020-06-29T00:00Z,2020-06-29T00:00:00Z,9,0,0,0
MC,MC_2020-06-29T00:00Z,2020-06-29T00:00:00Z,10,0,0,0
MD,MD_2020-06-29T00:00Z,2020-06-29T00:00:00Z,50,0,0,0
ML,ML_2020-06-29T00:00Z,2020-06-29T00:00:00Z,0,0,0,0
NC,NC_2020-06-29T00:00Z,2020-06-29T00:00:00Z,1,0,0,0
PV,PV_2020-06-29T00:00Z,2020-06-29T00:00:00Z,8,0,0,0
RI,RI_2020-06-29T00:00Z,2020-06-29T00:00:00Z,1,0,0,0
VC,VC_2020-06-29T00:00Z,2020-06-29T00:00:00Z,18,0,0,0
AN,AN_2020-06-30T00:00Z,2020-06-30T00:00:00Z,26,0,1,0
AR,AR_2020-06-30T00:00Z,2020-06-30T00:00:00Z,37,0,0,0
AS,AS_2020-06-30T00:00Z,2020-06-30T00:00:00Z,0,0,0,0
CB,CB_2020-06-30T00:00Z,2020-06-30T00:00:00Z,1,0,0,0
CE,CE_2020-06-30T00:00Z,2020-06-30T00:00:00Z,0,0,0,0
CL,CL_2020-06-30T00:00Z,2020-06-30T00:00:00Z,13,0,0,0
CM,CM_2020-06-30T00:00Z,2020-06-30T00:00:00Z,13,0,0,0
CN,CN_2020-06-30T00:00Z,2020-06-30T00:00:00Z,5,0,0,0
CT,CT_2020-06-30T00:00Z,2020-06-30T00:00:00Z,184,0,16,2
EX,EX_2020-06-30T00:00Z,2020-06-30T00:00:00Z,7,0,0,0
GA,GA_2020-06-30T00:00Z,2020-06-30T00:00:00Z,20,0,0,0
IB,IB_2020-06-30T00:00Z,2020-06-30T00:00:00Z,3,0,0,0
MC,MC_2020-06-30T00:00Z,2020-06-30T00:00:00Z,3,0,0,0
MD,MD_2020-06-30T00:00Z,2020-06-30T00:00:00Z,64,0,0,0
ML,ML_2020-06-30T00:00Z,2020-06-30T00:00:00Z,0,0,0,0
NC,NC_2020-06-30T00:00Z,2020-06-30T00:00:00Z,3,0,0,0
PV,PV_2020-06-30T00:00Z,2020-06-30T00:00:00Z,15,0,0,0
RI,RI_2020-06-30T00:00Z,2020-06-30T00:00:00Z,0,0,0,0
VC,VC_2020-06-30T00:00Z,2020-06-30T00:00:00Z,18,0,0,0
AN,AN_2020-07-01T00:00Z,2020-07-01T00:00:00Z,23,0,0,0
AR,AR_2020-07-01T00:00Z,2020-07-01T00:00:00Z,37,0,0,1
AS,AS_2020-07-01T00:00Z,2020-07-01T00:00:00Z,1,0,0,0
CB,CB_2020-07-01T00:00Z,2020-07-01T00:00:00Z,1,0,0,0
CE,CE_2020-07-01T00:00Z,2020-07-01T00:00:00Z,0,0,0,0
CL,CL_2020-07-01T00:00Z,2020-07-01T00:00:00Z,9,0,1,0
CM,CM_2020-07-01T00:00Z,2020-07-01T00:00:00Z,19,0,0,0
CN,CN_2020-07-01T00:00Z,2020-07-01T00:00:00Z,8,0,0,0
CT,CT_2020-07-01T00:00Z,2020-07-01T00:00:00Z,299,0,22,0
EX,EX_2020-07-01T00:00Z,2020-07-01T00:00:00Z,9,0,0,0
GA,GA_2020-07-01T00:00Z,2020-07-01T00:00:00Z,24,0,0,0
IB,IB_2020-07-01T00:00Z,2020-07-01T00:00:00Z,4,0,0,0
MC,MC_2020-07-01T00:00Z,2020-07-01T00:00:00Z,5,0,0,0
MD,MD_2020-07-01T00:00Z,2020-07-01T00:00:00Z,62,0,0,0
ML,ML_2020-07-01T00:00Z,2020-07-01T00:00:00Z,0,0,0,0
NC,NC_2020-07-01T00:00Z,2020-07-01T00:00:00Z,6,0,0,0
PV,PV_2020-07-01T00:00Z,2020-07-01T00:00:00Z,7,0,0,0
RI,RI_2020-07-01T00:00Z,2020-07-01T00:00:00Z,0,0,0,0
VC,VC_2020-07-01T00:00Z,2020-07-01T00:00:00Z,23,0,0,0
AN,AN_2020-07-02T00:00Z,2020-07-02T00:00:00Z,14,0,0,0
AR,AR_2020-07-02T00:00Z,2020-07-02T00:00:00Z,22,0,0,0
AS,AS_2020-07-02T00:00Z,2020-07-02T00:00:00Z,0,0,0,0
CB,CB_2020-07-02T00:00Z,2020-07-02T00:00:00Z,0,0,0,0
CE,CE_2020-07-02T00:00Z,2020-07-02T00:00:00Z,0,0,0,0
CL,CL_2020-07-02T00:00Z,2020-07-02T00:00:00Z,9,0,0,0
CM,CM_2020-07-02T00:00Z,2020-07-02T00:00:00Z,14,0,0,0
CN,CN_2020-07-02T00:00Z,2020-07-02T00:00:00Z,1,0,0,0
CT,CT_2020-07-02T00:00Z,2020-07-02T00:00:00Z,241,0,21,1
EX,EX_2020-07-02T00:00Z,2020-07-02T00:00:00Z,4,0,0,0
GA,GA_2020-07-02T00:00Z,2020-07-02T00:00:00Z,16,0,0,0
IB,IB_2020-07-02T00:00Z,2020-07-02T00:00:00Z,3,0,0,0
MC,MC_2020-07-02T00:00Z,2020-07-02T00:00:00Z,2,0,0,0
MD,MD_2020-07-02T00:00Z,2020-07-02T00:00:00Z,46,0,0,0
ML,ML_2020-07-02T00:00Z,2020-07-02T00:00:00Z,0,0,0,0
NC,NC_2020-07-02T00:00Z,2020-07-02T00:00:00Z,4,0,0,0
PV,PV_2020-07-02T00:00Z,2020-07-02T00:00:00Z,9,0,0,0
RI,RI_2020-07-02T00:00Z,2020-07-02T00:00:00Z,0,0,0,0
VC,VC_2020-07-02T00:00Z,2020-07-02T00:00:00Z,24,0,0,0
AN,AN_2020-07-03T00:00Z,2020-07-03T00:00:00Z,27,0,0,0
AR,AR_2020-07-03T00:00Z,2020-07-03T00:00:00Z,44,0,0,0
AS,AS_2020-07-03T00:00Z,2020-07-03T00:00:00Z,0,0,0,0
CB,CB_2020-07-03T00:00Z,2020-07-03T00:00:00Z,3,0,0,0
CE,CE_2020-07-03T00:00Z,2020-07-03T00:00:00Z,0,0,0,0
CL,CL_2020-07-03T00:00Z,2020-07-03T00:00:00Z,11,0,0,0
CM,CM_2020-07-03T00:00Z,2020-07-03T00:00:00Z,21,0,0,0
CN,CN_2020-07-03T00:00Z,2020-07-03T00:00:00Z,4,0,0,0
CT,CT_2020-07-03T00:00Z,2020-07-03T00:00:00Z,277,0,8,0
EX,EX_2020-07-03T00:00Z,2020-07-03T00:00:00Z,8,0,0,0
GA,GA_2020-07-03T00:00Z,2020-07-03T00:00:00Z,21,0,0,0
IB,IB_2020-07-03T00:00Z,2020-07-03T00:00:00Z,4,0,0,0
MC,MC_2020-07-03T00:00Z,2020-07-03T00:00:00Z,3,0,0,0
MD,MD_2020-07-03T00:00Z,2020-07-03T00:00:00Z,76,0,0,0
ML,ML_2020-07-03T00:00Z,2020-07-03T00:00:00Z,0,0,0,0
NC,NC_2020-07-03T00:00Z,2020-07-03T00:00:00Z,7,0,0,0
PV,PV_2020-07-03T00:00Z,2020-07-03T00:00:00Z,13,0,0,0
RI,RI_2020-07-03T00:00Z,2020-07-03T00:00:00Z,0,0,0,0
VC,VC_2020-07-03T00:00Z,2020-07-03T00:00:00Z,15,0,0,0
AN,AN_2020-07-04T00:00Z,2020-07-04T00:00:00Z,25,0,0,0
AR,AR_2020-07-04T00:00Z,2020-07-04T00:00:00Z,33,0,0,1
AS,AS_2020-07-04T00:00Z,2020-07-04T00:00:00Z,0,0,0,0
CB,CB_2020-07-04T00:00Z,2020-07-04T00:00:00Z,0,0,0,0
CE,CE_2020-07-04T00:00Z,2020-07-04T00:00:00Z,0,0,0,0
CL,CL_2020-07-04T00:00Z,2020-07-04T00:00:00Z,8,0,0,0
CM,CM_2020-07-04T00:00Z,2020-07-04T00:00:00Z,10,0,0,0
CN,CN_2020-07-04T00:00Z,2020-07-04T00:00:00Z,4,0,0,0
CT,CT_2020-07-04T00:00Z,2020-07-04T00:00:00Z,253,0,1,0
EX,EX_2020-07-04T00:00Z,2020-07-04T00:00:00Z,4,0,0,0
GA,GA_2020-07-04T00:00Z,2020-07-04T00:00:00Z,16,0,0,0
IB,IB_2020-07-04T00:00Z,2020-07-04T00:00:00Z,3,0,0,0
MC,MC_2020-07-04T00:00Z,2020-07-04T00:00:00Z,6,0,0,0
MD,MD_2020-07-04T00:00Z,2020-07-04T00:00:00Z,28,0,0,0
ML,ML_2020-07-04T00:00Z,2020-07-04T00:00:00Z,0,0,0,0
NC,NC_2020-07-04T00:00Z,2020-07-04T00:00:00Z,5,0,0,0
PV,PV_2020-07-04T00:00Z,2020-07-04T00:00:00Z,7,0,0,0
RI,RI_2020-07-04T00:00Z,2020-07-04T00:00:00Z,0,0,0,0
VC,VC_2020-07-04T00:00Z,2020-07-04T00:00:00Z,6,0,0,0
AN,AN_2020-07-05T00:00Z,2020-07-05T00:00:00Z,16,0,0,0
AR,AR_2020-07-05T00:00Z,2020-07-05T00:00:00Z,37,0,0,0
AS,AS_2020-07-05T00:00Z,2020-07-05T00:00:00Z,0,0,0,0
CB,CB_2020-07-05T00:00Z,2020-07-05T00:00:00Z,2,0,0,0
CE,CE_2020-07-05T00:00Z,2020-07-05T00:00:00Z,0,0,0,0
CL,CL_2020-07-05T00:00Z,2020-07-05T00:00:00Z,3,0,0,0
CM,CM_2020-07-05T00:00Z,2020-07-05T00:00:00Z,5,0,0,0
CN,CN_2020-07-05T00:00Z,2020-07-05T00:00:00Z,1,0,0,0
CT,CT_2020-07-05T00:00Z,2020-07-05T00:00:00Z,258,0,0,0
EX,EX_2020-07-05T00:00Z,2020-07-05T00:00:00Z,6,0,0,0
GA,GA_2020-07-05T00:00Z,2020-07-05T00:00:00Z,23,0,0,0
IB,IB_2020-07-05T00:00Z,2020-07-05T00:00:00Z,3,0,0,0
MC,MC_2020-07-05T00:00Z,2020-07-05T00:00:00Z,7,0,0,0
MD,MD_2020-07-05T00:00Z,2020-07-05T00:00:00Z,32,0,0,0
ML,ML_2020-07-05T00:00Z,2020-07-05T00:00:00Z,0,0,0,0
NC,NC_2020-07-05T00:00Z,2020-07-05T00:00:00Z,1,0,0,0
PV,PV_2020-07-05T00:00Z,2020-07-05T00:00:00Z,16,0,0,0
RI,RI_2020-07-05T00:00Z,2020-07-05T00:00:00Z,1,0,0,0
VC,VC_2020-07-05T00:00Z,2020-07-05T00:00:00Z,11,0,0,0
AN,AN_2020-07-06T00:00Z,2020-07-06T00:00:00Z,23,0,0,0
AR,AR_2020-07-06T00:00Z,2020-07-06T00:00:00Z,75,0,0,0
AS,AS_2020-07-06T00:00Z,2020-07-06T00:00:00Z,0,0,0,0
CB,CB_2020-07-06T00:00Z,2020-07-06T00:00:00Z,0,0,0,0
CE,CE_2020-07-06T00:00Z,2020-07-06T00:00:00Z,0,0,0,0
CL,CL_2020-07-06T00:00Z,2020-07-06T00:00:00Z,14,0,1,0
CM,CM_2020-07-06T00:00Z,2020-07-06T00:00:00Z,19,0,0,0
CN,CN_2020-07-06T00:00Z,2020-07-06T00:00:00Z,3,0,0,0
CT,CT_2020-07-06T00:00Z,2020-07-06T00:00:00Z,374,0,0,1
EX,EX_2020-07-06T00:00Z,2020-07-06T00:00:00Z,2,0,1,0
GA,GA_2020-07-06T00:00Z,2020-07-06T00:00:00Z,23,0,0,0
IB,IB_2020-07-06T00:00Z,2020-07-06T00:00:00Z,4,1,0,0
MC,MC_2020-07-06T00:00Z,2020-07-06T00:00:00Z,8,0,0,0
MD,MD_2020-07-06T00:00Z,2020-07-06T00:00:00Z,65,0,0,0
ML,ML_2020-07-06T00:00Z,2020-07-06T00:00:00Z,0,0,0,0
NC,NC_2020-07-06T00:00Z,2020-07-06T00:00:00Z,12,0,0,0
PV,PV_2020-07-06T00:00Z,2020-07-06T00:00:00Z,33,0,0,0
RI,RI_2020-07-06T00:00Z,2020-07-06T00:00:00Z,0,0,0,0
VC,VC_2020-07-06T00:00Z,2020-07-06T00:00:00Z,23,0,0,0
AN,AN_2020-07-07T00:00Z,2020-07-07T00:00:00Z,32,0,0,0
AR,AR_2020-07-07T00:00Z,2020-07-07T00:00:00Z,92,0,0,4
AS,AS_2020-07-07T00:00Z,2020-07-07T00:00:00Z,0,0,0,0
CB,CB_2020-07-07T00:00Z,2020-07-07T00:00:00Z,1,0,0,0
CE,CE_2020-07-07T00:00Z,2020-07-07T00:00:00Z,0,0,0,0
CL,CL_2020-07-07T00:00Z,2020-07-07T00:00:00Z,10,0,1,0
CM,CM_2020-07-07T00:00Z,2020-07-07T00:00:00Z,14,0,0,0
CN,CN_2020-07-07T00:00Z,2020-07-07T00:00:00Z,4,0,0,0
CT,CT_2020-07-07T00:00Z,2020-07-07T00:00:00Z,430,0,2,0
EX,EX_2020-07-07T00:00Z,2020-07-07T00:00:00Z,16,0,0,0
GA,GA_2020-07-07T00:00Z,2020-07-07T00:00:00Z,21,0,0,0
IB,IB_2020-07-07T00:00Z,2020-07-07T00:00:00Z,1,0,0,0
MC,MC_2020-07-07T00:00Z,2020-07-07T00:00:00Z,13,0,0,0
MD,MD_2020-07-07T00:00Z,2020-07-07T00:00:00Z,60,0,0,0
ML,ML_2020-07-07T00:00Z,2020-07-07T00:00:00Z,0,0,0,0
NC,NC_2020-07-07T00:00Z,2020-07-07T00:00:00Z,13,0,0,0
PV,PV_2020-07-07T00:00Z,2020-07-07T00:00:00Z,32,0,0,0
RI,RI_2020-07-07T00:00Z,2020-07-07T00:00:00Z,3,0,0,0
VC,VC_2020-07-07T00:00Z,2020-07-07T00:00:00Z,25,0,0,0
AN,AN_2020-07-08T00:00Z,2020-07-08T00:00:00Z,56,0,0,0
AR,AR_2020-07-08T00:00Z,2020-07-08T00:00:00Z,77,0,0,1
AS,AS_2020-07-08T00:00Z,2020-07-08T00:00:00Z,2,0,0,0
CB,CB_2020-07-08T00:00Z,2020-07-08T00:00:00Z,2,0,0,0
CE,CE_2020-07-08T00:00Z,2020-07-08T00:00:00Z,0,0,0,0
CL,CL_2020-07-08T00:00Z,2020-07-08T00:00:00Z,13,0,1,0
CM,CM_2020-07-08T00:00Z,2020-07-08T00:00:00Z,18,0,0,0
CN,CN_2020-07-08T00:00Z,2020-07-08T00:00:00Z,8,0,0,0
CT,CT_2020-07-08T00:00Z,2020-07-08T00:00:00Z,479,0,1,0
EX,EX_2020-07-08T00:00Z,2020-07-08T00:00:00Z,6,0,0,0
GA,GA_2020-07-08T00:00Z,2020-07-08T00:00:00Z,31,0,0,0
IB,IB_2020-07-08T00:00Z,2020-07-08T00:00:00Z,4,0,0,0
MC,MC_2020-07-08T00:00Z,2020-07-08T00:00:00Z,16,0,0,0
MD,MD_2020-07-08T00:00Z,2020-07-08T00:00:00Z,87,0,0,0
ML,ML_2020-07-08T00:00Z,2020-07-08T00:00:00Z,0,0,0,0
NC,NC_2020-07-08T00:00Z,2020-07-08T00:00:00Z,7,0,0,0
PV,PV_2020-07-08T00:00Z,2020-07-08T00:00:00Z,37,0,0,0
RI,RI_2020-07-08T00:00Z,2020-07-08T00:00:00Z,5,0,0,0
VC,VC_2020-07-08T00:00Z,2020-07-08T00:00:00Z,29,0,0,0
AN,AN_2020-07-09T00:00Z,2020-07-09T00:00:00Z,36,0,0,0
AR,AR_2020-07-09T00:00Z,2020-07-09T00:00:00Z,87,0,0,0
AS,AS_2020-07-09T00:00Z,2020-07-09T00:00:00Z,0,0,0,0
CB,CB_2020-07-09T00:00Z,2020-07-09T00:00:00Z,1,0,0,0
CE,CE_2020-07-09T00:00Z,2020-07-09T00:00:00Z,0,0,0,0
CL,CL_2020-07-09T00:00Z,2020-07-09T00:00:00Z,8,0,0,0
CM,CM_2020-07-09T00:00Z,2020-07-09T00:00:00Z,25,0,0,0
CN,CN_2020-07-09T00:00Z,2020-07-09T00:00:00Z,8,0,0,1
CT,CT_2020-07-09T00:00Z,2020-07-09T00:00:00Z,508,0,0,1
EX,EX_2020-07-09T00:00Z,2020-07-09T00:00:00Z,23,0,0,0
GA,GA_2020-07-09T00:00Z,2020-07-09T00:00:00Z,20,0,0,0
IB,IB_2020-07-09T00:00Z,2020-07-09T00:00:00Z,6,0,0,0
MC,MC_2020-07-09T00:00Z,2020-07-09T00:00:00Z,6,0,0,0
MD,MD_2020-07-09T00:00Z,2020-07-09T00:00:00Z,84,0,0,0
ML,ML_2020-07-09T00:00Z,2020-07-09T00:00:00Z,0,0,0,0
NC,NC_2020-07-09T00:00Z,2020-07-09T00:00:00Z,29,0,0,0
PV,PV_2020-07-09T00:00Z,2020-07-09T00:00:00Z,34,0,0,0
RI,RI_2020-07-09T00:00Z,2020-07-09T00:00:00Z,1,0,0,0
VC,VC_2020-07-09T00:00Z,2020-07-09T00:00:00Z,28,0,0,0
AN,AN_2020-07-10T00:00Z,2020-07-10T00:00:00Z,60,0,0,0
AR,AR_2020-07-10T00:00Z,2020-07-10T00:00:00Z,127,0,0,2
AS,AS_2020-07-10T00:00Z,2020-07-10T00:00:00Z,2,0,0,0
CB,CB_2020-07-10T00:00Z,2020-07-10T00:00:00Z,1,0,0,0
CE,CE_2020-07-10T00:00Z,2020-07-10T00:00:00Z,0,0,0,0
CL,CL_2020-07-10T00:00Z,2020-07-10T00:00:00Z,15,0,1,0
CM,CM_2020-07-10T00:00Z,2020-07-10T00:00:00Z,24,0,0,0
CN,CN_2020-07-10T00:00Z,2020-07-10T00:00:00Z,3,0,0,0
CT,CT_2020-07-10T00:00Z,2020-07-10T00:00:00Z,646,0,1,0
EX,EX_2020-07-10T00:00Z,2020-07-10T00:00:00Z,45,0,0,0
GA,GA_2020-07-10T00:00Z,2020-07-10T00:00:00Z,7,0,0,0
IB,IB_2020-07-10T00:00Z,2020-07-10T00:00:00Z,8,0,0,0
MC,MC_2020-07-10T00:00Z,2020-07-10T00:00:00Z,9,0,0,0
MD,MD_2020-07-10T00:00Z,2020-07-10T00:00:00Z,72,0,0,0
ML,ML_2020-07-10T00:00Z,2020-07-10T00:00:00Z,0,0,0,0
NC,NC_2020-07-10T00:00Z,2020-07-10T00:00:00Z,20,0,0,0
PV,PV_2020-07-10T00:00Z,2020-07-10T00:00:00Z,25,0,0,0
RI,RI_2020-07-10T00:00Z,2020-07-10T00:00:00Z,10,0,0,0
VC,VC_2020-07-10T00:00Z,2020-07-10T00:00:00Z,33,0,0,0
AN,AN_2020-07-11T00:00Z,2020-07-11T00:00:00Z,50,0,0,0
AR,AR_2020-07-11T00:00Z,2020-07-11T00:00:00Z,154,0,0,0
AS,AS_2020-07-11T00:00Z,2020-07-11T00:00:00Z,3,0,0,0
CB,CB_2020-07-11T00:00Z,2020-07-11T00:00:00Z,1,0,0,0
CE,CE_2020-07-11T00:00Z,2020-07-11T00:00:00Z,0,0,0,0
CL,CL_2020-07-11T00:00Z,2020-07-11T00:00:00Z,13,0,0,0
CM,CM_2020-07-11T00:00Z,2020-07-11T00:00:00Z,11,0,0,0
CN,CN_2020-07-11T00:00Z,2020-07-11T00:00:00Z,1,0,0,0
CT,CT_2020-07-11T00:00Z,2020-07-11T00:00:00Z,404,0,0,0
EX,EX_2020-07-11T00:00Z,2020-07-11T00:00:00Z,18,0,0,0
GA,GA_2020-07-11T00:00Z,2020-07-11T00:00:00Z,13,0,0,0
IB,IB_2020-07-11T00:00Z,2020-07-11T00:00:00Z,7,0,0,0
MC,MC_2020-07-11T00:00Z,2020-07-11T00:00:00Z,17,0,0,0
MD,MD_2020-07-11T00:00Z,2020-07-11T00:00:00Z,57,0,0,0
ML,ML_2020-07-11T00:00Z,2020-07-11T00:00:00Z,0,0,0,0
NC,NC_2020-07-11T00:00Z,2020-07-11T00:00:00Z,35,0,0,0
PV,PV_2020-07-11T00:00Z,2020-07-11T00:00:00Z,40,0,0,0
RI,RI_2020-07-11T00:00Z,2020-07-11T00:00:00Z,3,0,0,0
VC,VC_2020-07-11T00:00Z,2020-07-11T00:00:00Z,35,0,0,0
AN,AN_2020-07-12T00:00Z,2020-07-12T00:00:00Z,32,0,0,0
AR,AR_2020-07-12T00:00Z,2020-07-12T00:00:00Z,129,0,0,1
AS,AS_2020-07-12T00:00Z,2020-07-12T00:00:00Z,0,0,0,0
CB,CB_2020-07-12T00:00Z,2020-07-12T00:00:00Z,2,0,0,0
CE,CE_2020-07-12T00:00Z,2020-07-12T00:00:00Z,0,0,0,0
CL,CL_2020-07-12T00:00Z,2020-07-12T00:00:00Z,9,0,0,0
CM,CM_2020-07-12T00:00Z,2020-07-12T00:00:00Z,10,0,0,0
CN,CN_2020-07-12T00:00Z,2020-07-12T00:00:00Z,3,0,0,0
CT,CT_2020-07-12T00:00Z,2020-07-12T00:00:00Z,462,0,2,3
EX,EX_2020-07-12T00:00Z,2020-07-12T00:00:00Z,12,0,0,0
GA,GA_2020-07-12T00:00Z,2020-07-12T00:00:00Z,8,0,0,0
IB,IB_2020-07-12T00:00Z,2020-07-12T00:00:00Z,4,0,0,0
MC,MC_2020-07-12T00:00Z,2020-07-12T00:00:00Z,12,0,0,0
MD,MD_2020-07-12T00:00Z,2020-07-12T00:00:00Z,61,0,0,0
ML,ML_2020-07-12T00:00Z,2020-07-12T00:00:00Z,2,0,0,0
